"プロット タイトル: Microstation_00_ecser_surface_210528"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
29307,12/18/2021 03:40:01 午前,-888.9,0.50,2.52,1025.450
29308,12/18/2021 03:50:01 午前,-888.9,0.50,3.02,1025.650
29309,12/18/2021 04:00:01 午前,-888.9,1.01,3.52,1025.550
29310,12/18/2021 04:10:01 午前,-888.9,1.51,4.03,1025.150
29311,12/18/2021 04:20:01 午前,-888.9,0.50,3.02,1025.350
29312,12/18/2021 04:30:01 午前,-888.9,1.01,4.53,1025.150
29313,12/18/2021 04:40:01 午前,-888.9,0.50,3.02,1024.950
29314,12/18/2021 04:50:01 午前,-888.9,1.01,3.52,1024.950
29315,12/18/2021 05:00:01 午前,-888.9,1.01,3.52,1024.750
29316,12/18/2021 05:10:01 午前,-888.9,0.50,3.02,1024.750
29317,12/18/2021 05:20:01 午前,-888.9,1.51,4.03,1024.850
29318,12/18/2021 05:30:01 午前,-888.9,1.01,4.03,1024.950
29319,12/18/2021 05:40:01 午前,-888.9,1.51,4.03,1024.850
29320,12/18/2021 05:50:01 午前,-888.9,0.50,3.52,1025.050
29321,12/18/2021 06:00:01 午前,-888.9,2.01,4.53,1025.050
29322,12/18/2021 06:10:01 午前,-888.9,1.01,3.02,1025.050
29323,12/18/2021 06:20:01 午前,-888.9,1.51,4.53,1025.050
29324,12/18/2021 06:30:01 午前,-888.9,1.51,5.54,1025.250
29325,12/18/2021 06:40:01 午前,-888.9,1.51,4.53,1025.050
29326,12/18/2021 06:50:01 午前,-888.9,1.51,4.53,1025.350
29327,12/18/2021 07:00:01 午前,-888.9,1.51,4.53,1025.250
29328,12/18/2021 07:10:01 午前,-888.9,1.51,4.53,1025.350
29329,12/18/2021 07:20:01 午前,-888.9,1.01,4.53,1025.550
29330,12/18/2021 07:30:01 午前,-888.9,1.01,4.03,1025.450
29331,12/18/2021 07:40:01 午前,-888.9,1.51,5.03,1025.050
29332,12/18/2021 07:50:01 午前,-888.9,1.51,5.54,1025.450
29333,12/18/2021 08:00:01 午前,-888.9,1.51,4.53,1025.550
29334,12/18/2021 08:10:01 午前,-888.9,1.51,4.53,1025.950
29335,12/18/2021 08:20:01 午前,-888.9,2.01,5.03,1025.850
29336,12/18/2021 08:30:01 午前,-888.9,2.01,5.03,1025.950
29337,12/18/2021 08:40:01 午前,-888.9,2.01,6.04,1026.050
29338,12/18/2021 08:50:01 午前,-888.9,1.51,5.54,1026.250
29339,12/18/2021 09:00:01 午前,-888.9,2.01,5.54,1025.950
29340,12/18/2021 09:10:01 午前,-888.9,1.51,3.52,1025.850
29341,12/18/2021 09:20:01 午前,-888.9,1.01,4.03,1025.850
29342,12/18/2021 09:30:01 午前,-888.9,2.01,5.54,1025.850
29343,12/18/2021 09:40:01 午前,-888.9,2.01,5.03,1025.850
29344,12/18/2021 09:50:01 午前,-888.9,2.01,5.54,1026.450
29345,12/18/2021 10:00:01 午前,-888.9,2.01,5.03,1025.950
29346,12/18/2021 10:10:01 午前,-888.9,1.01,4.53,1026.350
29347,12/18/2021 10:20:01 午前,-888.9,1.51,4.53,1026.150
29348,12/18/2021 10:30:01 午前,-888.9,1.51,5.54,1025.950
29349,12/18/2021 10:40:01 午前,-888.9,1.51,4.03,1026.250
29350,12/18/2021 10:50:01 午前,-888.9,1.51,3.52,1025.950
29351,12/18/2021 11:00:01 午前,-888.9,1.51,6.04,1026.150
29352,12/18/2021 11:10:01 午前,-888.9,2.01,6.04,1026.150
29353,12/18/2021 11:20:01 午前,-888.9,1.51,4.53,1025.750
29354,12/18/2021 11:30:01 午前,-888.9,2.52,5.03,1025.450
29355,12/18/2021 11:40:01 午前,-888.9,2.01,6.04,1025.950
29356,12/18/2021 11:50:01 午前,-888.9,1.51,6.04,1025.650
29357,12/18/2021 12:00:01 午後,-888.9,1.51,5.03,1025.950
29358,12/18/2021 12:10:01 午後,-888.9,2.01,4.53,1025.950
29359,12/18/2021 12:20:01 午後,-888.9,1.51,5.03,1025.750
29360,12/18/2021 12:30:01 午後,-888.9,2.01,4.03,1025.850
29361,12/18/2021 12:40:01 午後,-888.9,1.01,4.03,1025.950
29362,12/18/2021 12:50:01 午後,-888.9,2.52,6.04,1026.150
29363,12/18/2021 01:00:01 午後,-888.9,2.52,5.03,1026.250
29364,12/18/2021 01:10:01 午後,-888.9,2.52,5.03,1025.850
29365,12/18/2021 01:20:01 午後,-888.9,2.01,5.03,1025.950
29366,12/18/2021 01:30:01 午後,-888.9,2.01,4.53,1025.950
29367,12/18/2021 01:40:01 午後,-888.9,2.01,4.53,1025.950
29368,12/18/2021 01:50:01 午後,-888.9,2.01,5.03,1025.550
29369,12/18/2021 02:00:01 午後,-888.9,1.01,3.02,1026.150
29370,12/18/2021 02:10:01 午後,-888.9,1.01,4.03,1025.950
29371,12/18/2021 02:20:01 午後,-888.9,2.52,5.03,1025.950
29372,12/18/2021 02:30:01 午後,-888.9,2.01,5.03,1025.950
29373,12/18/2021 02:40:01 午後,-888.9,2.01,4.53,1026.150
29374,12/18/2021 02:50:01 午後,-888.9,1.51,5.03,1025.950
29375,12/18/2021 03:00:01 午後,-888.9,1.51,4.53,1025.650
29376,12/18/2021 03:10:01 午後,-888.9,1.51,4.03,1025.550
29377,12/18/2021 03:20:01 午後,-888.9,1.51,4.03,1025.450
29378,12/18/2021 03:30:01 午後,-888.9,1.51,5.03,1025.350
29379,12/18/2021 03:40:01 午後,-888.9,1.51,4.03,1025.450
29380,12/18/2021 03:50:01 午後,-888.9,1.51,4.03,1025.650
29381,12/18/2021 04:00:01 午後,-888.9,1.51,3.52,1025.550
29382,12/18/2021 04:10:01 午後,-888.9,1.01,3.52,1025.450
29383,12/18/2021 04:20:01 午後,-888.9,0.50,3.52,1025.550
29384,12/18/2021 04:30:01 午後,-888.9,1.51,3.52,1025.750
29385,12/18/2021 04:40:01 午後,-888.9,1.01,3.52,1025.750
29386,12/18/2021 04:50:01 午後,-888.9,0.50,2.52,1025.750
29387,12/18/2021 05:00:01 午後,-888.9,0.00,2.52,1025.950
29388,12/18/2021 05:10:01 午後,-888.9,1.01,3.52,1025.950
29389,12/18/2021 05:20:01 午後,-888.9,1.51,4.03,1025.750
29390,12/18/2021 05:30:01 午後,-888.9,1.01,3.52,1025.550
29391,12/18/2021 05:40:01 午後,-888.9,0.50,3.02,1025.450
29392,12/18/2021 05:50:01 午後,-888.9,1.01,3.52,1025.550
29393,12/18/2021 06:00:01 午後,-888.9,1.01,3.52,1025.250
29394,12/18/2021 06:10:01 午後,-888.9,1.01,3.52,1025.450
29395,12/18/2021 06:20:01 午後,-888.9,1.01,4.03,1025.450
29396,12/18/2021 06:30:01 午後,-888.9,0.50,3.02,1025.250
29397,12/18/2021 06:40:01 午後,-888.9,1.01,3.02,1025.050
29398,12/18/2021 06:50:01 午後,-888.9,1.51,5.03,1025.150
29399,12/18/2021 07:00:01 午後,-888.9,1.51,4.53,1025.050
29400,12/18/2021 07:10:01 午後,-888.9,1.01,4.03,1025.150
29401,12/18/2021 07:20:01 午後,-888.9,1.01,3.52,1025.050
29402,12/18/2021 07:30:01 午後,-888.9,1.01,3.52,1024.950
29403,12/18/2021 07:40:01 午後,-888.9,0.50,3.52,1024.850
29404,12/18/2021 07:50:01 午後,-888.9,0.50,3.02,1024.850
29405,12/18/2021 08:00:01 午後,-888.9,0.50,2.52,1024.950
29406,12/18/2021 08:10:01 午後,-888.9,2.01,5.03,1024.950
29407,12/18/2021 08:20:01 午後,-888.9,1.01,4.03,1025.050
29408,12/18/2021 08:30:01 午後,-888.9,0.50,3.52,1025.350
29409,12/18/2021 08:40:01 午後,-888.9,0.50,3.52,1025.050
29410,12/18/2021 08:50:01 午後,-888.9,0.50,3.02,1025.050
29411,12/18/2021 09:00:01 午後,-888.9,0.50,3.02,1025.050
29412,12/18/2021 09:10:01 午後,-888.9,0.50,4.03,1025.150
29413,12/18/2021 09:20:01 午後,-888.9,1.01,4.03,1025.250
29414,12/18/2021 09:30:01 午後,-888.9,0.50,3.02,1025.150
29415,12/18/2021 09:40:01 午後,-888.9,1.01,3.02,1025.050
29416,12/18/2021 09:50:01 午後,-888.9,1.01,3.52,1025.050
29417,12/18/2021 10:00:01 午後,-888.9,1.01,3.52,1025.050
29418,12/18/2021 10:10:01 午後,-888.9,1.01,4.03,1024.950
29419,12/18/2021 10:20:01 午後,-888.9,0.50,2.01,1024.950
29420,12/18/2021 10:30:01 午後,-888.9,0.50,4.03,1024.850
29421,12/18/2021 10:40:01 午後,-888.9,1.01,3.52,1024.850
29422,12/18/2021 10:50:01 午後,-888.9,0.50,3.02,1025.050
29423,12/18/2021 11:00:01 午後,-888.9,1.51,3.52,1024.950
29424,12/18/2021 11:10:01 午後,-888.9,1.01,3.02,1024.850
29425,12/18/2021 11:20:01 午後,-888.9,1.01,3.02,1024.850
29426,12/18/2021 11:30:01 午後,-888.9,0.50,3.02,1024.450
29427,12/18/2021 11:40:01 午後,-888.9,0.50,2.01,1024.350
29428,12/18/2021 11:50:01 午後,-888.9,0.00,2.52,1024.350
29429,12/19/2021 12:00:01 午前,-888.9,0.00,2.01,1024.150
29430,12/19/2021 12:10:01 午前,-888.9,0.00,2.52,1024.350
29431,12/19/2021 12:20:01 午前,-888.9,1.01,3.52,1024.750
29432,12/19/2021 12:30:01 午前,-888.9,1.51,5.03,1024.650
29433,12/19/2021 12:40:01 午前,-888.9,1.51,5.03,1024.450
29434,12/19/2021 12:50:01 午前,-888.9,0.50,2.52,1024.450
29435,12/19/2021 01:00:01 午前,-888.9,0.50,2.01,1024.250
29436,12/19/2021 01:10:01 午前,-888.9,0.50,3.52,1024.250
29437,12/19/2021 01:20:01 午前,-888.9,0.50,3.52,1024.150
29438,12/19/2021 01:30:01 午前,-888.9,0.00,1.51,1024.050
29439,12/19/2021 01:40:01 午前,-888.9,0.00,2.01,1023.650
29440,12/19/2021 01:50:01 午前,-888.9,0.50,2.52,1023.550
29441,12/19/2021 02:00:01 午前,-888.9,0.50,2.01,1023.550
29442,12/19/2021 02:10:01 午前,-888.9,0.50,3.02,1023.350
29443,12/19/2021 02:20:01 午前,-888.9,0.00,2.52,1023.750
29444,12/19/2021 02:30:01 午前,-888.9,0.00,1.51,1023.750
29445,12/19/2021 02:40:01 午前,-888.9,0.00,1.01,1023.650
29446,12/19/2021 02:50:01 午前,-888.9,0.00,1.51,1023.650
29447,12/19/2021 03:00:01 午前,-888.9,0.00,1.51,1023.350
29448,12/19/2021 03:10:01 午前,-888.9,0.00,1.51,1023.250
29449,12/19/2021 03:20:01 午前,-888.9,0.00,1.51,1023.050
29450,12/19/2021 03:30:01 午前,-888.9,0.00,2.01,1023.150
29451,12/19/2021 03:40:01 午前,-888.9,0.50,3.52,1023.450
29452,12/19/2021 03:50:01 午前,-888.9,0.50,6.04,1023.350
29453,12/19/2021 04:00:01 午前,-888.9,0.00,2.52,1023.050
29454,12/19/2021 04:10:01 午前,-888.9,0.00,1.01,1022.950
29455,12/19/2021 04:20:01 午前,-888.9,0.50,1.51,1022.850
29456,12/19/2021 04:30:01 午前,-888.9,0.00,1.51,1022.650
29457,12/19/2021 04:40:01 午前,-888.9,0.00,2.01,1022.650
29458,12/19/2021 04:50:01 午前,-888.9,0.00,2.52,1022.350
29459,12/19/2021 05:00:01 午前,-888.9,0.00,2.01,1022.150
29460,12/19/2021 05:10:01 午前,-888.9,0.00,3.02,1022.350
29461,12/19/2021 05:20:01 午前,-888.9,0.50,2.52,1022.350
29462,12/19/2021 05:30:01 午前,-888.9,0.50,4.03,1022.250
29463,12/19/2021 05:40:01 午前,-888.9,0.50,2.52,1022.250
29464,12/19/2021 05:50:01 午前,-888.9,0.00,2.01,1022.150
29465,12/19/2021 06:00:01 午前,-888.9,0.00,2.52,1021.950
29466,12/19/2021 06:10:01 午前,-888.9,0.00,1.51,1022.050
29467,12/19/2021 06:20:01 午前,-888.9,0.50,2.52,1022.150
29468,12/19/2021 06:30:01 午前,-888.9,0.50,2.52,1022.150
29469,12/19/2021 06:40:01 午前,-888.9,0.00,2.01,1022.250
29470,12/19/2021 06:50:01 午前,-888.9,0.00,1.01,1022.250
29471,12/19/2021 07:00:01 午前,-888.9,0.00,2.01,1022.450
29472,12/19/2021 07:10:01 午前,-888.9,0.50,4.03,1022.450
29473,12/19/2021 07:20:01 午前,-888.9,1.01,4.03,1022.350
29474,12/19/2021 07:30:01 午前,-888.9,0.50,2.52,1022.550
29475,12/19/2021 07:40:01 午前,-888.9,0.50,3.02,1022.850
29476,12/19/2021 07:50:01 午前,-888.9,1.01,4.03,1023.150
29477,12/19/2021 08:00:01 午前,-888.9,2.01,5.03,1022.750
29478,12/19/2021 08:10:01 午前,-888.9,1.51,8.05,1022.950
29479,12/19/2021 08:20:01 午前,-888.9,3.52,9.06,1023.150
29480,12/19/2021 08:30:01 午前,-888.9,2.52,6.04,1022.950
29481,12/19/2021 08:40:01 午前,-888.9,2.01,5.03,1023.050
29482,12/19/2021 08:50:01 午前,-888.9,2.01,4.53,1023.150
29483,12/19/2021 09:00:01 午前,-888.9,1.01,3.52,1023.150
29484,12/19/2021 09:10:01 午前,-888.9,1.01,5.54,1023.150
29485,12/19/2021 09:20:01 午前,-888.9,1.51,4.03,1023.350
29486,12/19/2021 09:30:01 午前,-888.9,1.01,3.52,1023.350
29487,12/19/2021 09:40:01 午前,-888.9,0.00,1.51,1023.450
29488,12/19/2021 09:50:01 午前,-888.9,0.00,2.01,1023.350
29489,12/19/2021 10:00:01 午前,-888.9,0.00,2.01,1023.450
29490,12/19/2021 10:10:01 午前,-888.9,0.00,1.51,1023.150
29491,12/19/2021 10:20:01 午前,-888.9,0.00,2.01,1022.950
29492,12/19/2021 10:30:01 午前,-888.9,0.50,2.52,1023.350
29493,12/19/2021 10:40:01 午前,-888.9,0.50,3.02,1023.250
29494,12/19/2021 10:50:01 午前,-888.9,0.50,2.52,1023.050
29495,12/19/2021 11:00:01 午前,-888.9,0.50,3.02,1023.250
29496,12/19/2021 11:10:01 午前,-888.9,1.01,3.52,1023.050
29497,12/19/2021 11:20:01 午前,-888.9,0.50,3.02,1022.950
29498,12/19/2021 11:30:01 午前,-888.9,1.51,4.53,1022.750
29499,12/19/2021 11:40:01 午前,-888.9,2.52,7.05,1022.650
29500,12/19/2021 11:50:01 午前,-888.9,3.02,7.05,1022.650
29501,12/19/2021 12:00:01 午後,-888.9,2.01,4.53,1022.550
29502,12/19/2021 12:10:01 午後,-888.9,3.02,7.05,1022.450
29503,12/19/2021 12:20:01 午後,-888.9,2.52,5.54,1022.450
29504,12/19/2021 12:30:01 午後,-888.9,3.02,6.04,1022.350
29505,12/19/2021 12:40:01 午後,-888.9,3.02,6.54,1022.150
29506,12/19/2021 12:50:01 午後,-888.9,2.52,6.54,1022.050
29507,12/19/2021 01:00:01 午後,-888.9,3.02,6.04,1022.050
29508,12/19/2021 01:10:01 午後,-888.9,3.02,7.05,1021.750
29509,12/19/2021 01:20:01 午後,-888.9,2.52,6.54,1021.650
29510,12/19/2021 01:30:01 午後,-888.9,4.03,8.56,1021.750
29511,12/19/2021 01:40:01 午後,-888.9,2.52,6.04,1021.550
29512,12/19/2021 01:50:01 午後,-888.9,2.52,5.54,1021.750
29513,12/19/2021 02:00:01 午後,-888.9,2.01,5.54,1021.750
29514,12/19/2021 02:10:01 午後,-888.9,2.52,6.54,1021.850
29515,12/19/2021 02:20:01 午後,-888.9,2.52,6.54,1021.850
29516,12/19/2021 02:30:01 午後,-888.9,4.03,8.56,1022.150
29517,12/19/2021 02:40:01 午後,-888.9,3.02,8.56,1022.050
29518,12/19/2021 02:50:01 午後,-888.9,3.02,7.05,1022.150
29519,12/19/2021 03:00:01 午後,-888.9,2.01,5.54,1022.150
29520,12/19/2021 03:10:01 午後,-888.9,3.02,7.55,1022.150
29521,12/19/2021 03:20:01 午後,-888.9,3.02,6.54,1022.350
29522,12/19/2021 03:30:01 午後,-888.9,3.02,7.05,1021.950
29523,12/19/2021 03:40:01 午後,-888.9,2.52,7.05,1021.850
29524,12/19/2021 03:50:01 午後,-888.9,3.02,6.04,1022.350
29525,12/19/2021 04:00:01 午後,-888.9,3.02,5.54,1022.150
29526,12/19/2021 04:10:01 午後,-888.9,2.52,6.04,1022.350
29527,12/19/2021 04:20:01 午後,-888.9,2.01,7.55,1022.350
29528,12/19/2021 04:30:01 午後,-888.9,2.52,5.03,1022.050
29529,12/19/2021 04:40:01 午後,-888.9,2.52,6.04,1022.150
29530,12/19/2021 04:50:01 午後,-888.9,2.52,5.54,1022.550
29531,12/19/2021 05:00:01 午後,-888.9,2.01,5.03,1022.450
29532,12/19/2021 05:10:01 午後,-888.9,1.51,5.03,1022.450
29533,12/19/2021 05:20:01 午後,-888.9,1.51,4.03,1022.850
29534,12/19/2021 05:30:01 午後,-888.9,1.51,5.03,1022.750
29535,12/19/2021 05:40:01 午後,-888.9,1.51,4.03,1022.850
29536,12/19/2021 05:50:01 午後,-888.9,1.01,3.52,1022.650
29537,12/19/2021 06:00:01 午後,-888.9,1.51,3.52,1022.850
29538,12/19/2021 06:10:01 午後,-888.9,0.50,2.52,1022.950
29539,12/19/2021 06:20:01 午後,-888.9,1.01,4.03,1022.850
29540,12/19/2021 06:30:01 午後,-888.9,0.50,3.02,1022.950
29541,12/19/2021 06:40:01 午後,-888.9,0.50,3.02,1022.850
29542,12/19/2021 06:50:01 午後,-888.9,0.50,3.02,1022.750
29543,12/19/2021 07:00:01 午後,-888.9,0.50,3.52,1022.950
29544,12/19/2021 07:10:01 午後,-888.9,0.50,2.52,1022.950
29545,12/19/2021 07:20:01 午後,-888.9,0.00,3.02,1023.150
29546,12/19/2021 07:30:01 午後,-888.9,0.00,2.52,1023.150
29547,12/19/2021 07:40:01 午後,-888.9,0.00,2.01,1023.050
29548,12/19/2021 07:50:01 午後,-888.9,0.00,2.01,1023.150
29549,12/19/2021 08:00:01 午後,-888.9,0.00,2.01,1023.250
29550,12/19/2021 08:10:01 午後,-888.9,0.00,2.01,1023.150
29551,12/19/2021 08:20:01 午後,-888.9,0.00,1.51,1023.150
29552,12/19/2021 08:30:01 午後,-888.9,0.00,1.51,1023.150
29553,12/19/2021 08:40:01 午後,-888.9,0.50,2.52,1023.150
29554,12/19/2021 08:50:01 午後,-888.9,0.50,3.02,1023.150
29555,12/19/2021 09:00:01 午後,-888.9,0.00,2.01,1023.150
29556,12/19/2021 09:10:01 午後,-888.9,0.00,2.52,1023.050
29557,12/19/2021 09:20:01 午後,-888.9,0.00,2.01,1023.050
29558,12/19/2021 09:30:01 午後,-888.9,0.00,1.51,1023.350
29559,12/19/2021 09:40:01 午後,-888.9,0.50,3.02,1023.250
29560,12/19/2021 09:50:01 午後,-888.9,0.50,3.02,1023.250
29561,12/19/2021 10:00:01 午後,-888.9,0.50,2.52,1023.350
29562,12/19/2021 10:10:01 午後,-888.9,0.50,2.52,1023.450
29563,12/19/2021 10:20:01 午後,-888.9,0.00,2.52,1023.650
29564,12/19/2021 10:30:01 午後,-888.9,0.00,2.01,1023.450
29565,12/19/2021 10:40:01 午後,-888.9,0.00,2.52,1023.550
29566,12/19/2021 10:50:01 午後,-888.9,0.00,2.52,1023.550
29567,12/19/2021 11:00:01 午後,-888.9,0.00,2.01,1023.550
29568,12/19/2021 11:10:01 午後,-888.9,0.00,1.51,1023.550
29569,12/19/2021 11:20:01 午後,-888.9,0.00,2.01,1023.650
29570,12/19/2021 11:30:01 午後,-888.9,0.00,1.01,1023.550
29571,12/19/2021 11:40:01 午後,-888.9,0.00,0.50,1023.550
29572,12/19/2021 11:50:01 午後,-888.9,0.00,2.52,1023.450
29573,12/20/2021 12:00:01 午前,-888.9,0.50,2.01,1023.250
29574,12/20/2021 12:10:01 午前,-888.9,0.50,3.02,1023.450
29575,12/20/2021 12:20:01 午前,-888.9,0.00,2.01,1023.250
29576,12/20/2021 12:30:01 午前,-888.9,0.00,3.02,1023.250
29577,12/20/2021 12:40:01 午前,-888.9,0.50,3.02,1023.150
29578,12/20/2021 12:50:01 午前,-888.9,0.00,1.51,1023.050
29579,12/20/2021 01:00:01 午前,-888.9,0.50,2.52,1023.050
29580,12/20/2021 01:10:01 午前,-888.9,0.50,2.01,1023.250
29581,12/20/2021 01:20:01 午前,-888.9,0.50,3.52,1023.250
29582,12/20/2021 01:30:01 午前,-888.9,0.50,3.02,1023.450
29583,12/20/2021 01:40:01 午前,-888.9,0.50,3.02,1023.350
29584,12/20/2021 01:50:01 午前,-888.9,0.00,1.51,1023.450
29585,12/20/2021 02:00:01 午前,-888.9,0.00,2.01,1023.450
29586,12/20/2021 02:10:01 午前,-888.9,0.50,2.52,1023.450
29587,12/20/2021 02:20:01 午前,-888.9,0.00,2.01,1023.350
29588,12/20/2021 02:30:01 午前,-888.9,0.00,1.51,1023.350
29589,12/20/2021 02:40:01 午前,-888.9,0.00,1.51,1023.550
29590,12/20/2021 02:50:01 午前,-888.9,0.50,3.52,1023.450
29591,12/20/2021 03:00:01 午前,-888.9,0.00,2.01,1023.350
29592,12/20/2021 03:10:01 午前,-888.9,0.00,2.52,1023.250
29593,12/20/2021 03:20:01 午前,-888.9,0.00,2.52,1023.050
29594,12/20/2021 03:30:01 午前,-888.9,0.00,1.51,1023.050
29595,12/20/2021 03:40:01 午前,-888.9,0.00,1.51,1023.050
29596,12/20/2021 03:50:01 午前,-888.9,0.00,1.51,1023.050
29597,12/20/2021 04:00:01 午前,-888.9,0.00,2.52,1023.050
29598,12/20/2021 04:10:01 午前,-888.9,0.00,1.01,1023.050
29599,12/20/2021 04:20:01 午前,-888.9,0.00,1.01,1023.050
29600,12/20/2021 04:30:01 午前,-888.9,0.50,3.02,1022.850
29601,12/20/2021 04:40:01 午前,-888.9,0.50,3.52,1022.650
29602,12/20/2021 04:50:01 午前,-888.9,0.00,2.01,1022.850
29603,12/20/2021 05:00:01 午前,-888.9,0.50,2.01,1022.750
29604,12/20/2021 05:10:01 午前,-888.9,0.00,2.01,1022.950
29605,12/20/2021 05:20:01 午前,-888.9,0.50,2.01,1022.850
29606,12/20/2021 05:30:01 午前,-888.9,0.50,2.01,1022.650
29607,12/20/2021 05:40:01 午前,-888.9,0.00,2.01,1022.950
29608,12/20/2021 05:50:01 午前,-888.9,0.50,2.01,1023.150
29609,12/20/2021 06:00:01 午前,-888.9,0.00,2.01,1023.050
29610,12/20/2021 06:10:01 午前,-888.9,0.00,1.51,1023.250
29611,12/20/2021 06:20:01 午前,-888.9,0.00,2.52,1023.050
29612,12/20/2021 06:30:01 午前,-888.9,0.00,1.01,1023.150
29613,12/20/2021 06:40:01 午前,-888.9,0.50,2.01,1023.250
29614,12/20/2021 06:50:01 午前,-888.9,0.00,2.01,1023.350
29615,12/20/2021 07:00:01 午前,-888.9,0.50,3.52,1023.450
29616,12/20/2021 07:10:01 午前,-888.9,0.50,2.52,1023.450
29617,12/20/2021 07:20:01 午前,-888.9,0.50,3.02,1023.750
29618,12/20/2021 07:30:01 午前,-888.9,1.01,2.52,1023.650
29619,12/20/2021 07:40:01 午前,-888.9,0.50,2.01,1023.750
29620,12/20/2021 07:50:01 午前,-888.9,0.00,2.52,1023.750
29621,12/20/2021 08:00:01 午前,-888.9,0.00,1.51,1023.950
29622,12/20/2021 08:10:01 午前,-888.9,0.00,2.01,1023.950
29623,12/20/2021 08:20:01 午前,-888.9,0.50,2.01,1023.850
29624,12/20/2021 08:30:01 午前,-888.9,0.50,2.52,1023.950
29625,12/20/2021 08:40:01 午前,-888.9,0.50,2.52,1024.150
29626,12/20/2021 08:50:01 午前,-888.9,0.00,2.01,1024.050
29627,12/20/2021 09:00:01 午前,-888.9,0.00,1.51,1023.950
29628,12/20/2021 09:10:01 午前,-888.9,0.00,2.01,1024.050
29629,12/20/2021 09:20:01 午前,-888.9,0.00,1.01,1024.150
29630,12/20/2021 09:30:01 午前,-888.9,0.00,1.51,1024.050
29631,12/20/2021 09:40:01 午前,-888.9,0.50,2.52,1024.050
29632,12/20/2021 09:50:01 午前,-888.9,0.00,2.01,1023.850
29633,12/20/2021 10:00:01 午前,-888.9,0.00,2.01,1023.850
29634,12/20/2021 10:10:01 午前,-888.9,0.50,2.52,1023.950
29635,12/20/2021 10:20:01 午前,-888.9,0.00,1.51,1023.950
29636,12/20/2021 10:30:01 午前,-888.9,0.00,1.51,1023.950
29637,12/20/2021 10:40:01 午前,-888.9,0.00,1.51,1023.850
29638,12/20/2021 10:50:01 午前,-888.9,0.00,1.51,1023.750
29639,12/20/2021 11:00:01 午前,-888.9,0.00,2.52,1023.650
29640,12/20/2021 11:10:01 午前,-888.9,0.50,3.52,1023.350
29641,12/20/2021 11:20:01 午前,-888.9,1.51,3.52,1023.150
29642,12/20/2021 11:30:01 午前,-888.9,1.51,5.03,1023.050
29643,12/20/2021 11:40:01 午前,-888.9,2.01,4.53,1022.750
29644,12/20/2021 11:50:01 午前,-888.9,3.02,4.53,1022.550
29645,12/20/2021 12:00:01 午後,-888.9,2.52,5.03,1022.550
29646,12/20/2021 12:10:01 午後,-888.9,2.01,5.03,1022.250
29647,12/20/2021 12:20:01 午後,-888.9,1.51,4.03,1022.150
29648,12/20/2021 12:30:01 午後,-888.9,1.01,4.53,1021.950
29649,12/20/2021 12:40:01 午後,-888.9,1.01,3.52,1021.850
29650,12/20/2021 12:50:01 午後,-888.9,1.51,4.53,1021.650
29651,12/20/2021 01:00:01 午後,-888.9,2.52,4.53,1021.450
29652,12/20/2021 01:10:01 午後,-888.9,0.00,1.51,1021.250
29653,12/20/2021 01:20:01 午後,-888.9,1.51,4.03,1021.250
29654,12/20/2021 01:30:01 午後,-888.9,1.01,4.03,1020.950
29655,12/20/2021 01:40:01 午後,-888.9,0.50,3.02,1020.850
29656,12/20/2021 01:50:01 午後,-888.9,1.51,4.03,1020.650
29657,12/20/2021 02:00:01 午後,-888.9,0.50,2.52,1020.450
29658,12/20/2021 02:10:01 午後,-888.9,2.01,5.03,1020.450
29659,12/20/2021 02:20:01 午後,-888.9,1.01,3.02,1020.450
29660,12/20/2021 02:30:01 午後,-888.9,1.51,5.03,1020.350
29661,12/20/2021 02:40:01 午後,-888.9,0.50,3.02,1020.450
29662,12/20/2021 02:50:01 午後,-888.9,1.01,4.53,1020.350
29663,12/20/2021 03:00:01 午後,-888.9,1.01,3.52,1020.450
29664,12/20/2021 03:10:01 午後,-888.9,1.51,4.03,1020.350
29665,12/20/2021 03:20:01 午後,-888.9,1.01,3.02,1020.450
29666,12/20/2021 03:30:01 午後,-888.9,0.50,4.03,1020.550
29667,12/20/2021 03:40:01 午後,-888.9,1.01,3.52,1020.550
29668,12/20/2021 03:50:01 午後,-888.9,1.01,2.52,1020.650
29669,12/20/2021 04:00:01 午後,-888.9,1.51,5.54,1020.550
29670,12/20/2021 04:10:01 午後,-888.9,1.01,3.52,1020.450
29671,12/20/2021 04:20:01 午後,-888.9,0.50,2.52,1020.450
29672,12/20/2021 04:30:01 午後,-888.9,0.00,1.51,1020.350
29673,12/20/2021 04:40:01 午後,-888.9,0.50,2.52,1020.450
29674,12/20/2021 04:50:01 午後,-888.9,0.50,2.01,1020.450
29675,12/20/2021 05:00:01 午後,-888.9,0.50,2.01,1020.450
29676,12/20/2021 05:10:01 午後,-888.9,1.01,3.02,1020.450
29677,12/20/2021 05:20:01 午後,-888.9,1.01,2.52,1020.450
29678,12/20/2021 05:30:01 午後,-888.9,1.01,2.01,1020.450
29679,12/20/2021 05:40:01 午後,-888.9,1.01,2.52,1020.250
29680,12/20/2021 05:50:01 午後,-888.9,1.01,2.52,1020.450
