"プロット タイトル: Microstation_00_ecser_surface_201223"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
7333,02/12/2021 04:00:01 午後,293.7,0.00,0.50,1022.050
7334,02/12/2021 04:10:01 午後,238.7,0.00,0.50,1022.150
7335,02/12/2021 04:20:01 午後,213.7,0.00,0.00,1022.150
7336,02/12/2021 04:30:01 午後,198.7,0.00,0.50,1022.250
7337,02/12/2021 04:40:01 午後,168.7,0.00,0.50,1022.350
7338,02/12/2021 04:50:01 午後,153.7,0.00,0.50,1022.350
7339,02/12/2021 05:00:01 午後,123.7,0.00,0.50,1022.450
7340,02/12/2021 05:10:01 午後,106.2,0.00,0.50,1022.450
7341,02/12/2021 05:20:01 午後,86.2,0.00,0.50,1022.450
7342,02/12/2021 05:30:01 午後,63.7,0.00,1.01,1022.550
7343,02/12/2021 05:40:01 午後,41.2,0.00,0.50,1022.550
7344,02/12/2021 05:50:01 午後,21.2,0.00,0.00,1022.650
7345,02/12/2021 06:00:01 午後,6.2,0.00,0.50,1022.750
7346,02/12/2021 06:10:01 午後,1.2,0.00,0.50,1022.850
7347,02/12/2021 06:20:01 午後,1.2,0.00,0.00,1023.150
7348,02/12/2021 06:30:01 午後,1.2,0.00,1.01,1023.050
7349,02/12/2021 06:40:01 午後,1.2,0.00,0.50,1023.150
7350,02/12/2021 06:50:01 午後,1.2,0.00,0.50,1023.150
7351,02/12/2021 07:00:01 午後,1.2,0.00,0.50,1023.150
7352,02/12/2021 07:10:01 午後,1.2,0.00,0.50,1023.050
7353,02/12/2021 07:20:01 午後,1.2,0.00,1.01,1022.950
7354,02/12/2021 07:30:01 午後,1.2,0.00,0.50,1022.950
7355,02/12/2021 07:40:01 午後,1.2,0.00,0.50,1023.050
7356,02/12/2021 07:50:01 午後,1.2,0.00,0.50,1023.250
7357,02/12/2021 08:00:01 午後,1.2,0.00,0.00,1023.250
7358,02/12/2021 08:10:01 午後,1.2,0.00,0.50,1023.150
7359,02/12/2021 08:20:01 午後,1.2,0.00,0.50,1023.250
7360,02/12/2021 08:30:01 午後,1.2,0.00,1.01,1023.350
7361,02/12/2021 08:40:01 午後,1.2,0.00,0.50,1023.350
7362,02/12/2021 08:50:01 午後,1.2,0.00,0.50,1023.350
7363,02/12/2021 09:00:01 午後,1.2,0.00,0.50,1023.450
7364,02/12/2021 09:10:01 午後,1.2,0.00,1.01,1023.450
7365,02/12/2021 09:20:01 午後,1.2,0.00,0.50,1023.650
7366,02/12/2021 09:30:01 午後,1.2,0.00,1.01,1023.650
7367,02/12/2021 09:40:01 午後,1.2,0.00,0.50,1023.550
7368,02/12/2021 09:50:01 午後,1.2,0.00,0.00,1023.650
7369,02/12/2021 10:00:01 午後,1.2,0.00,0.50,1023.550
7370,02/12/2021 10:10:01 午後,1.2,0.00,1.01,1023.550
7371,02/12/2021 10:20:01 午後,1.2,0.00,0.50,1023.550
7372,02/12/2021 10:30:01 午後,1.2,0.00,1.01,1023.450
7373,02/12/2021 10:40:01 午後,1.2,0.00,2.52,1023.450
7374,02/12/2021 10:50:01 午後,1.2,0.00,1.01,1023.650
7375,02/12/2021 11:00:01 午後,1.2,0.00,1.01,1023.550
7376,02/12/2021 11:10:01 午後,1.2,0.00,1.51,1023.450
7377,02/12/2021 11:20:01 午後,1.2,0.00,0.50,1023.550
7378,02/12/2021 11:30:01 午後,1.2,0.00,1.01,1023.650
7379,02/12/2021 11:40:01 午後,1.2,0.00,1.01,1023.650
7380,02/12/2021 11:50:01 午後,1.2,0.00,1.51,1023.750
7381,02/13/2021 12:00:01 午前,1.2,0.50,2.52,1023.550
7382,02/13/2021 12:10:01 午前,1.2,1.01,2.52,1023.550
7383,02/13/2021 12:20:01 午前,1.2,0.50,2.52,1023.650
7384,02/13/2021 12:30:01 午前,1.2,0.00,2.01,1023.550
7385,02/13/2021 12:40:01 午前,1.2,0.00,1.51,1023.650
7386,02/13/2021 12:50:01 午前,1.2,0.00,0.50,1023.650
7387,02/13/2021 01:00:01 午前,1.2,0.00,0.50,1023.750
7388,02/13/2021 01:10:01 午前,1.2,0.00,1.01,1023.650
7389,02/13/2021 01:20:01 午前,1.2,0.00,1.01,1023.450
7390,02/13/2021 01:30:01 午前,1.2,0.00,1.51,1023.650
7391,02/13/2021 01:40:01 午前,1.2,0.50,2.01,1023.550
7392,02/13/2021 01:50:01 午前,1.2,0.50,4.03,1023.650
7393,02/13/2021 02:00:01 午前,1.2,1.51,5.03,1023.450
7394,02/13/2021 02:10:01 午前,1.2,1.51,3.52,1023.250
7395,02/13/2021 02:20:01 午前,1.2,1.01,3.52,1023.350
7396,02/13/2021 02:30:01 午前,1.2,1.51,4.03,1023.450
7397,02/13/2021 02:40:01 午前,1.2,0.50,2.01,1023.350
7398,02/13/2021 02:50:01 午前,1.2,0.50,3.52,1023.350
7399,02/13/2021 03:00:01 午前,1.2,1.51,4.53,1023.350
7400,02/13/2021 03:10:01 午前,1.2,1.01,4.03,1023.350
7401,02/13/2021 03:20:01 午前,1.2,1.01,3.52,1023.250
7402,02/13/2021 03:30:01 午前,1.2,1.01,4.03,1023.350
7403,02/13/2021 03:40:01 午前,1.2,0.50,2.52,1023.250
7404,02/13/2021 03:50:01 午前,1.2,1.51,3.02,1023.250
7405,02/13/2021 04:00:01 午前,1.2,1.01,3.02,1023.150
7406,02/13/2021 04:10:01 午前,1.2,1.01,3.02,1023.250
7407,02/13/2021 04:20:01 午前,1.2,1.01,2.52,1023.250
7408,02/13/2021 04:30:01 午前,1.2,1.51,3.52,1023.150
7409,02/13/2021 04:40:01 午前,1.2,1.51,3.52,1023.250
7410,02/13/2021 04:50:01 午前,1.2,1.51,4.03,1023.150
7411,02/13/2021 05:00:01 午前,1.2,2.01,4.03,1023.250
7412,02/13/2021 05:10:01 午前,1.2,1.51,3.52,1023.150
7413,02/13/2021 05:20:01 午前,1.2,1.01,3.02,1023.150
7414,02/13/2021 05:30:01 午前,1.2,1.01,2.52,1023.050
7415,02/13/2021 05:40:01 午前,1.2,1.01,4.03,1023.150
7416,02/13/2021 05:50:01 午前,1.2,1.01,3.52,1023.050
7417,02/13/2021 06:00:01 午前,1.2,1.51,3.52,1023.150
7418,02/13/2021 06:10:01 午前,1.2,1.01,3.02,1023.050
7419,02/13/2021 06:20:01 午前,1.2,1.01,4.03,1023.150
7420,02/13/2021 06:30:01 午前,1.2,1.01,3.02,1023.150
7421,02/13/2021 06:40:01 午前,1.2,1.01,3.02,1022.950
7422,02/13/2021 06:50:01 午前,1.2,1.01,2.52,1023.050
7423,02/13/2021 07:00:01 午前,1.2,0.50,2.52,1023.150
7424,02/13/2021 07:10:01 午前,8.7,1.01,4.53,1023.250
7425,02/13/2021 07:20:01 午前,23.7,1.51,3.52,1023.250
7426,02/13/2021 07:30:01 午前,41.2,1.51,4.53,1023.350
7427,02/13/2021 07:40:01 午前,66.2,1.01,3.52,1023.450
7428,02/13/2021 07:50:01 午前,108.7,1.01,2.52,1023.350
7429,02/13/2021 08:00:01 午前,176.2,1.51,3.02,1023.450
7430,02/13/2021 08:10:01 午前,238.7,1.01,3.02,1023.450
7431,02/13/2021 08:20:01 午前,278.7,2.01,4.53,1023.650
7432,02/13/2021 08:30:01 午前,526.2,2.01,4.03,1023.550
7433,02/13/2021 08:40:01 午前,458.7,1.51,4.53,1023.350
7434,02/13/2021 08:50:01 午前,408.7,1.51,4.53,1023.550
7435,02/13/2021 09:00:01 午前,646.2,1.01,3.52,1023.750
7436,02/13/2021 09:10:01 午前,693.7,0.50,2.52,1023.650
7437,02/13/2021 09:20:01 午前,748.7,0.50,3.02,1023.650
7438,02/13/2021 09:30:01 午前,801.2,1.01,3.02,1023.650
7439,02/13/2021 09:40:01 午前,858.7,1.01,3.02,1023.550
7440,02/13/2021 09:50:01 午前,911.2,1.01,4.03,1023.450
7441,02/13/2021 10:00:01 午前,963.7,1.01,4.03,1023.450
7442,02/13/2021 10:10:01 午前,1016.2,1.51,4.03,1023.350
7443,02/13/2021 10:20:01 午前,1061.2,1.01,4.03,1023.450
7444,02/13/2021 10:30:01 午前,1106.2,1.01,3.52,1023.350
7445,02/13/2021 10:40:01 午前,1148.7,1.51,3.52,1023.350
7446,02/13/2021 10:50:01 午前,1186.2,1.01,3.52,1023.350
7447,02/13/2021 11:00:01 午前,1226.2,1.01,3.52,1023.250
7448,02/13/2021 11:10:01 午前,1253.7,1.01,3.52,1023.050
7449,02/13/2021 11:20:01 午前,1281.2,0.50,3.02,1022.850
7450,02/13/2021 11:30:01 午前,1306.2,1.01,3.02,1022.650
7451,02/13/2021 11:40:01 午前,1328.7,1.01,4.03,1022.550
7452,02/13/2021 11:50:01 午前,1336.2,1.01,3.02,1022.550
7453,02/13/2021 12:00:01 午後,1353.7,1.01,4.03,1022.350
7454,02/13/2021 12:10:01 午後,1378.7,0.50,3.02,1022.050
7455,02/13/2021 12:20:01 午後,1386.2,1.01,4.53,1021.950
7456,02/13/2021 12:30:01 午後,1451.2,1.01,3.52,1021.750
7457,02/13/2021 12:40:01 午後,1598.7,1.01,4.53,1021.550
7458,02/13/2021 12:50:01 午後,1741.2,1.51,4.53,1021.250
7459,02/13/2021 01:00:01 午後,1791.2,1.01,4.53,1021.150
7460,02/13/2021 01:10:01 午後,1776.2,1.51,4.53,1020.850
7461,02/13/2021 01:20:01 午後,1246.2,1.51,4.03,1020.750
7462,02/13/2021 01:30:01 午後,1351.2,1.01,4.03,1020.750
7463,02/13/2021 01:40:01 午後,1093.7,1.01,3.02,1020.750
7464,02/13/2021 01:50:01 午後,898.7,0.50,3.52,1020.450
7465,02/13/2021 02:00:01 午後,818.7,2.52,5.54,1020.350
7466,02/13/2021 02:10:01 午後,796.2,2.01,4.03,1020.350
7467,02/13/2021 02:20:01 午後,1076.2,1.51,3.02,1020.050
7468,02/13/2021 02:30:01 午後,841.2,1.01,3.02,1020.150
7469,02/13/2021 02:40:01 午後,848.7,1.01,3.02,1020.250
7470,02/13/2021 02:50:01 午後,716.2,0.50,2.52,1020.250
7471,02/13/2021 03:00:01 午後,676.2,1.01,3.52,1020.150
7472,02/13/2021 03:10:01 午後,911.2,1.01,3.02,1020.050
7473,02/13/2021 03:20:01 午後,933.7,1.01,3.52,1019.950
7474,02/13/2021 03:30:01 午後,673.7,1.01,3.02,1020.050
7475,02/13/2021 03:40:01 午後,421.2,0.00,2.52,1020.150
7476,02/13/2021 03:50:01 午後,433.7,0.50,2.52,1020.150
7477,02/13/2021 04:00:01 午後,451.2,0.50,2.01,1020.250
7478,02/13/2021 04:10:01 午後,361.2,1.01,3.52,1020.150
7479,02/13/2021 04:20:01 午後,338.7,1.01,3.02,1020.150
7480,02/13/2021 04:30:01 午後,363.7,0.50,3.52,1020.150
7481,02/13/2021 04:40:01 午後,253.7,0.50,2.52,1020.250
7482,02/13/2021 04:50:01 午後,208.7,0.50,3.02,1020.450
7483,02/13/2021 05:00:01 午後,178.7,0.50,3.02,1020.350
7484,02/13/2021 05:10:01 午後,146.2,1.01,3.52,1020.450
7485,02/13/2021 05:20:01 午後,116.2,0.50,4.03,1020.450
7486,02/13/2021 05:30:01 午後,86.2,1.01,3.52,1020.550
7487,02/13/2021 05:40:01 午後,53.7,1.51,4.03,1020.650
7488,02/13/2021 05:50:01 午後,31.2,1.01,3.52,1020.550
7489,02/13/2021 06:00:01 午後,13.7,0.50,2.52,1020.650
7490,02/13/2021 06:10:01 午後,1.2,0.50,3.52,1020.450
7491,02/13/2021 06:20:01 午後,1.2,1.01,4.03,1020.650
7492,02/13/2021 06:30:01 午後,1.2,1.01,5.54,1020.750
7493,02/13/2021 06:40:01 午後,1.2,1.01,4.03,1020.650
7494,02/13/2021 06:50:01 午後,1.2,1.01,4.03,1020.550
7495,02/13/2021 07:00:01 午後,1.2,1.01,4.03,1020.550
7496,02/13/2021 07:10:01 午後,1.2,1.01,4.53,1020.450
7497,02/13/2021 07:20:01 午後,1.2,1.01,4.03,1020.450
7498,02/13/2021 07:30:01 午後,1.2,1.01,4.53,1020.550
7499,02/13/2021 07:40:01 午後,1.2,0.50,3.52,1020.750
7500,02/13/2021 07:50:01 午後,1.2,0.50,2.52,1020.750
7501,02/13/2021 08:00:01 午後,1.2,0.00,2.52,1020.850
7502,02/13/2021 08:10:01 午後,1.2,0.50,3.52,1020.750
7503,02/13/2021 08:20:01 午後,1.2,0.50,5.03,1020.750
7504,02/13/2021 08:30:01 午後,1.2,0.00,2.01,1020.850
7505,02/13/2021 08:40:01 午後,1.2,0.00,2.01,1020.950
7506,02/13/2021 08:50:01 午後,1.2,0.00,1.51,1021.050
7507,02/13/2021 09:00:01 午後,1.2,0.00,1.51,1021.250
7508,02/13/2021 09:10:01 午後,1.2,0.50,2.52,1021.250
7509,02/13/2021 09:20:01 午後,1.2,0.00,1.51,1021.250
7510,02/13/2021 09:30:01 午後,1.2,0.00,1.51,1021.250
7511,02/13/2021 09:40:01 午後,1.2,0.00,1.01,1021.350
7512,02/13/2021 09:50:01 午後,1.2,0.00,1.51,1021.350
7513,02/13/2021 10:00:01 午後,1.2,0.00,1.51,1021.250
7514,02/13/2021 10:10:01 午後,1.2,0.00,2.01,1021.350
7515,02/13/2021 10:20:01 午後,1.2,0.50,2.01,1021.250
7516,02/13/2021 10:30:01 午後,1.2,1.01,2.52,1021.250
7517,02/13/2021 10:40:01 午後,1.2,0.00,1.51,1021.350
7518,02/13/2021 10:50:01 午後,1.2,0.00,1.51,1021.350
7519,02/13/2021 11:00:01 午後,1.2,0.00,0.50,1021.250
7520,02/13/2021 11:10:01 午後,1.2,0.00,3.02,1021.050
7521,02/13/2021 11:20:01 午後,1.2,0.00,2.01,1021.150
7522,02/13/2021 11:30:01 午後,1.2,0.00,2.01,1020.950
7523,02/13/2021 11:40:01 午後,1.2,0.50,2.52,1020.850
7524,02/13/2021 11:50:01 午後,1.2,0.00,2.01,1020.750
7525,02/14/2021 12:00:01 午前,1.2,0.00,2.01,1020.650
7526,02/14/2021 12:10:01 午前,1.2,0.50,2.52,1020.550
7527,02/14/2021 12:20:01 午前,1.2,0.00,2.52,1020.450
7528,02/14/2021 12:30:01 午前,1.2,0.00,1.51,1020.450
7529,02/14/2021 12:40:01 午前,1.2,0.00,1.51,1020.350
7530,02/14/2021 12:50:01 午前,1.2,0.00,2.01,1020.250
7531,02/14/2021 01:00:01 午前,1.2,0.00,2.01,1020.150
7532,02/14/2021 01:10:01 午前,1.2,0.00,2.52,1020.150
7533,02/14/2021 01:20:01 午前,1.2,0.00,1.01,1020.150
7534,02/14/2021 01:30:01 午前,1.2,0.00,1.01,1020.050
7535,02/14/2021 01:40:01 午前,1.2,0.00,1.01,1020.150
7536,02/14/2021 01:50:01 午前,1.2,0.50,3.52,1020.050
7537,02/14/2021 02:00:01 午前,1.2,0.50,2.52,1019.850
7538,02/14/2021 02:10:01 午前,1.2,0.50,2.52,1019.750
7539,02/14/2021 02:20:01 午前,1.2,0.00,2.52,1019.650
7540,02/14/2021 02:30:01 午前,1.2,0.50,2.52,1019.450
7541,02/14/2021 02:40:01 午前,1.2,0.00,2.01,1019.450
7542,02/14/2021 02:50:01 午前,1.2,0.00,1.01,1019.550
7543,02/14/2021 03:00:01 午前,1.2,0.00,1.51,1019.350
7544,02/14/2021 03:10:01 午前,1.2,0.00,1.01,1019.350
7545,02/14/2021 03:20:01 午前,1.2,0.00,1.51,1019.150
7546,02/14/2021 03:30:01 午前,1.2,0.00,2.52,1018.950
7547,02/14/2021 03:40:01 午前,1.2,0.00,2.01,1018.950
7548,02/14/2021 03:50:01 午前,1.2,0.50,3.02,1018.550
7549,02/14/2021 04:00:01 午前,1.2,1.01,3.52,1018.650
7550,02/14/2021 04:10:01 午前,1.2,0.00,2.01,1018.650
7551,02/14/2021 04:20:01 午前,1.2,0.50,3.02,1018.550
7552,02/14/2021 04:30:01 午前,1.2,0.50,3.02,1018.550
7553,02/14/2021 04:40:01 午前,1.2,0.00,2.52,1018.450
7554,02/14/2021 04:50:01 午前,1.2,0.00,1.51,1018.350
7555,02/14/2021 05:00:01 午前,1.2,0.00,2.01,1018.350
7556,02/14/2021 05:10:01 午前,1.2,0.00,2.52,1018.350
7557,02/14/2021 05:20:01 午前,1.2,0.50,2.52,1018.150
7558,02/14/2021 05:30:01 午前,1.2,0.00,2.52,1018.150
7559,02/14/2021 05:40:01 午前,1.2,0.00,2.01,1018.050
7560,02/14/2021 05:50:01 午前,1.2,0.50,2.52,1018.050
7561,02/14/2021 06:00:01 午前,1.2,0.50,2.52,1017.950
7562,02/14/2021 06:10:01 午前,1.2,0.50,2.52,1017.950
7563,02/14/2021 06:20:01 午前,1.2,0.50,3.52,1017.850
7564,02/14/2021 06:30:01 午前,1.2,0.50,3.52,1017.950
7565,02/14/2021 06:40:01 午前,1.2,0.50,3.02,1018.050
7566,02/14/2021 06:50:01 午前,1.2,0.50,2.01,1018.150
7567,02/14/2021 07:00:01 午前,3.7,0.00,2.01,1018.350
7568,02/14/2021 07:10:01 午前,11.2,0.00,1.51,1018.350
7569,02/14/2021 07:20:01 午前,28.7,0.50,2.52,1018.350
7570,02/14/2021 07:30:01 午前,46.2,0.00,1.51,1018.350
7571,02/14/2021 07:40:01 午前,73.7,0.00,0.50,1018.350
7572,02/14/2021 07:50:01 午前,96.2,0.00,1.51,1018.350
7573,02/14/2021 08:00:01 午前,98.7,0.00,1.51,1018.250
7574,02/14/2021 08:10:01 午前,103.7,0.00,1.01,1018.250
7575,02/14/2021 08:20:01 午前,111.2,0.00,0.00,1018.250
7576,02/14/2021 08:30:01 午前,116.2,0.00,1.51,1018.250
7577,02/14/2021 08:40:01 午前,218.7,1.01,4.03,1018.250
7578,02/14/2021 08:50:01 午前,473.7,0.50,3.52,1017.950
7579,02/14/2021 09:00:01 午前,501.2,0.00,1.51,1017.950
7580,02/14/2021 09:10:01 午前,231.2,0.00,2.01,1018.350
7581,02/14/2021 09:20:01 午前,311.2,0.00,1.01,1018.250
7582,02/14/2021 09:30:01 午前,311.2,0.50,3.02,1017.750
7583,02/14/2021 09:40:01 午前,338.7,0.50,2.52,1017.650
7584,02/14/2021 09:50:01 午前,353.7,0.00,1.51,1017.250
7585,02/14/2021 10:00:01 午前,408.7,0.00,1.01,1017.250
7586,02/14/2021 10:10:01 午前,526.2,0.00,1.51,1016.950
7587,02/14/2021 10:20:01 午前,413.7,1.01,3.52,1016.950
7588,02/14/2021 10:30:01 午前,491.2,1.01,3.52,1016.650
7589,02/14/2021 10:40:01 午前,441.2,0.50,2.01,1016.650
7590,02/14/2021 10:50:01 午前,471.2,1.01,2.52,1016.250
7591,02/14/2021 11:00:01 午前,526.2,1.01,3.02,1016.150
7592,02/14/2021 11:10:01 午前,536.2,0.50,3.02,1016.050
7593,02/14/2021 11:20:01 午前,451.2,1.01,2.52,1016.050
7594,02/14/2021 11:30:01 午前,431.2,0.00,2.01,1015.950
7595,02/14/2021 11:40:01 午前,391.2,0.50,2.01,1015.650
7596,02/14/2021 11:50:01 午前,323.7,1.01,2.52,1015.550
7597,02/14/2021 12:00:01 午後,356.2,0.50,1.51,1015.650
7598,02/14/2021 12:10:01 午後,261.2,0.00,0.50,1015.350
7599,02/14/2021 12:20:01 午後,448.7,0.00,0.50,1015.250
7600,02/14/2021 12:30:01 午後,366.2,0.00,2.01,1015.050
7601,02/14/2021 12:40:01 午後,228.7,0.00,1.51,1014.950
7602,02/14/2021 12:50:01 午後,361.2,0.50,3.02,1014.650
7603,02/14/2021 01:00:01 午後,248.7,1.01,2.52,1014.650
7604,02/14/2021 01:10:01 午後,253.7,0.00,1.01,1014.650
7605,02/14/2021 01:20:01 午後,281.2,0.00,1.01,1014.450
7606,02/14/2021 01:30:01 午後,316.2,0.00,0.50,1014.450
7607,02/14/2021 01:40:01 午後,471.2,0.00,1.51,1014.050
7608,02/14/2021 01:50:01 午後,438.7,0.00,0.50,1013.950
7609,02/14/2021 02:00:01 午後,278.7,0.00,1.01,1013.850
7610,02/14/2021 02:10:01 午後,293.7,0.00,1.01,1013.750
7611,02/14/2021 02:20:01 午後,296.2,0.00,1.01,1013.550
7612,02/14/2021 02:30:01 午後,201.2,0.00,2.52,1013.450
7613,02/14/2021 02:40:01 午後,138.7,0.50,3.02,1013.150
7614,02/14/2021 02:50:01 午後,151.2,1.01,4.03,1013.250
7615,02/14/2021 03:00:01 午後,123.7,1.01,4.03,1012.950
7616,02/14/2021 03:10:01 午後,73.7,2.01,4.53,1012.950
7617,02/14/2021 03:20:01 午後,118.7,2.01,4.53,1012.750
7618,02/14/2021 03:30:01 午後,111.2,2.01,4.03,1012.350
7619,02/14/2021 03:40:01 午後,76.2,1.51,4.53,1012.350
7620,02/14/2021 03:50:01 午後,71.2,1.51,5.03,1012.250
7621,02/14/2021 04:00:01 午後,61.2,1.51,5.54,1012.150
7622,02/14/2021 04:10:01 午後,73.7,1.01,4.03,1011.950
7623,02/14/2021 04:20:01 午後,98.7,1.51,4.53,1011.950
7624,02/14/2021 04:30:01 午後,78.7,1.01,4.03,1011.850
7625,02/14/2021 04:40:01 午後,68.7,1.01,3.52,1011.950
7626,02/14/2021 04:50:01 午後,41.2,1.01,4.53,1011.850
7627,02/14/2021 05:00:01 午後,56.2,0.50,3.02,1011.850
7628,02/14/2021 05:10:01 午後,58.7,0.00,2.01,1011.650
7629,02/14/2021 05:20:01 午後,41.2,0.50,2.01,1011.550
7630,02/14/2021 05:30:01 午後,13.7,0.00,2.01,1011.450
7631,02/14/2021 05:40:01 午後,8.7,0.50,2.52,1011.450
7632,02/14/2021 05:50:01 午後,3.7,0.50,3.52,1011.250
7633,02/14/2021 06:00:01 午後,1.2,0.50,3.02,1011.350
7634,02/14/2021 06:10:01 午後,1.2,0.00,2.52,1011.250
7635,02/14/2021 06:20:01 午後,1.2,0.00,1.01,1011.150
7636,02/14/2021 06:30:01 午後,1.2,0.50,3.02,1010.950
7637,02/14/2021 06:40:01 午後,1.2,1.01,3.52,1010.550
7638,02/14/2021 06:50:01 午後,1.2,0.00,2.52,1010.750
7639,02/14/2021 07:00:01 午後,1.2,0.50,2.01,1010.550
7640,02/14/2021 07:10:01 午後,1.2,0.50,3.02,1010.350
7641,02/14/2021 07:20:01 午後,1.2,0.00,2.01,1010.250
7642,02/14/2021 07:30:01 午後,1.2,0.50,2.01,1010.550
7643,02/14/2021 07:40:01 午後,1.2,1.01,3.02,1010.250
7644,02/14/2021 07:50:01 午後,1.2,1.01,4.53,1010.250
7645,02/14/2021 08:00:01 午後,1.2,2.01,4.53,1009.850
7646,02/14/2021 08:10:01 午後,1.2,2.01,4.03,1009.950
7647,02/14/2021 08:20:01 午後,1.2,2.01,5.03,1009.750
7648,02/14/2021 08:30:01 午後,1.2,1.01,5.54,1009.550
7649,02/14/2021 08:40:01 午後,1.2,1.51,5.03,1009.450
7650,02/14/2021 08:50:01 午後,1.2,1.51,4.03,1009.050
7651,02/14/2021 09:00:01 午後,1.2,1.51,5.54,1008.950
7652,02/14/2021 09:10:01 午後,1.2,1.01,3.52,1008.950
7653,02/14/2021 09:20:01 午後,1.2,1.51,6.04,1008.850
7654,02/14/2021 09:30:01 午後,1.2,2.01,5.03,1008.850
7655,02/14/2021 09:40:01 午後,1.2,2.01,5.54,1008.850
7656,02/14/2021 09:50:01 午後,1.2,2.01,5.54,1008.750
7657,02/14/2021 10:00:01 午後,1.2,2.01,4.53,1008.650
7658,02/14/2021 10:10:01 午後,1.2,1.51,6.54,1008.250
7659,02/14/2021 10:20:01 午後,1.2,1.51,5.03,1008.350
7660,02/14/2021 10:30:01 午後,1.2,1.51,4.03,1008.050
7661,02/14/2021 10:40:01 午後,1.2,1.51,5.54,1008.050
7662,02/14/2021 10:50:01 午後,1.2,1.51,4.53,1008.150
7663,02/14/2021 11:00:01 午後,1.2,1.01,3.52,1007.950
7664,02/14/2021 11:10:01 午後,1.2,0.50,2.52,1007.550
7665,02/14/2021 11:20:01 午後,1.2,1.01,3.52,1007.350
7666,02/14/2021 11:30:01 午後,1.2,0.50,3.02,1006.750
7667,02/14/2021 11:40:01 午後,1.2,1.01,3.02,1006.650
7668,02/14/2021 11:50:01 午後,1.2,0.50,2.52,1006.650
7669,02/15/2021 12:00:01 午前,1.2,1.01,3.02,1006.850
7670,02/15/2021 12:10:01 午前,1.2,0.50,2.01,1006.650
7671,02/15/2021 12:20:01 午前,1.2,0.50,2.52,1007.050
7672,02/15/2021 12:30:01 午前,1.2,0.00,2.52,1007.050
7673,02/15/2021 12:40:01 午前,1.2,0.00,0.00,1007.050
7674,02/15/2021 12:50:01 午前,1.2,0.00,1.01,1006.850
7675,02/15/2021 01:00:01 午前,1.2,0.00,1.51,1006.950
7676,02/15/2021 01:10:01 午前,1.2,0.50,3.02,1006.750
7677,02/15/2021 01:20:01 午前,1.2,0.00,1.01,1006.650
7678,02/15/2021 01:30:01 午前,1.2,0.00,1.01,1006.650
7679,02/15/2021 01:40:01 午前,1.2,0.00,0.50,1006.650
7680,02/15/2021 01:50:01 午前,1.2,0.50,3.52,1006.450
7681,02/15/2021 02:00:01 午前,1.2,0.50,3.02,1006.250
7682,02/15/2021 02:10:01 午前,1.2,1.01,3.02,1006.050
7683,02/15/2021 02:20:01 午前,1.2,1.01,3.52,1006.150
7684,02/15/2021 02:30:01 午前,1.2,0.50,3.02,1006.050
7685,02/15/2021 02:40:01 午前,1.2,1.51,4.03,1005.750
7686,02/15/2021 02:50:01 午前,1.2,1.01,4.53,1005.650
7687,02/15/2021 03:00:01 午前,1.2,1.51,5.54,1005.550
7688,02/15/2021 03:10:01 午前,1.2,2.52,7.55,1005.550
7689,02/15/2021 03:20:01 午前,1.2,2.01,7.05,1005.150
7690,02/15/2021 03:30:01 午前,1.2,2.01,5.54,1005.250
7691,02/15/2021 03:40:01 午前,1.2,2.01,5.54,1005.050
7692,02/15/2021 03:50:01 午前,1.2,1.51,5.03,1005.050
7693,02/15/2021 04:00:01 午前,1.2,1.01,5.03,1005.150
7694,02/15/2021 04:10:01 午前,1.2,0.00,1.51,1005.050
7695,02/15/2021 04:20:01 午前,1.2,0.00,1.01,1005.050
7696,02/15/2021 04:30:01 午前,1.2,0.00,2.01,1005.350
7697,02/15/2021 04:40:01 午前,1.2,0.00,1.01,1005.450
7698,02/15/2021 04:50:01 午前,1.2,0.00,1.01,1005.450
7699,02/15/2021 05:00:01 午前,1.2,0.00,0.50,1005.850
7700,02/15/2021 05:10:01 午前,1.2,0.00,2.01,1005.750
7701,02/15/2021 05:20:01 午前,1.2,0.50,2.52,1005.650
7702,02/15/2021 05:30:01 午前,1.2,0.00,2.01,1005.650
7703,02/15/2021 05:40:01 午前,1.2,0.00,1.51,1005.750
7704,02/15/2021 05:50:01 午前,1.2,0.00,1.01,1005.850
7705,02/15/2021 06:00:01 午前,1.2,0.00,1.51,1005.950
7706,02/15/2021 06:10:01 午前,1.2,0.00,3.02,1006.150
7707,02/15/2021 06:20:01 午前,1.2,0.50,4.03,1006.250
7708,02/15/2021 06:30:01 午前,1.2,1.01,3.02,1006.450
7709,02/15/2021 06:40:01 午前,1.2,0.00,3.02,1006.350
7710,02/15/2021 06:50:01 午前,1.2,0.50,2.52,1006.450
7711,02/15/2021 07:00:01 午前,3.7,0.50,3.52,1006.550
7712,02/15/2021 07:10:01 午前,16.2,0.50,2.52,1006.650
7713,02/15/2021 07:20:01 午前,38.7,0.50,2.01,1006.850
7714,02/15/2021 07:30:01 午前,81.2,0.50,2.01,1006.950
7715,02/15/2021 07:40:01 午前,83.7,0.00,2.52,1006.950
7716,02/15/2021 07:50:01 午前,31.2,0.00,1.51,1007.150
7717,02/15/2021 08:00:01 午前,68.7,1.01,5.54,1007.150
7718,02/15/2021 08:10:01 午前,18.7,2.01,5.54,1007.350
