"プロット タイトル: Microstation_00_ecser_surface_201007"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
1666,10/19/2020 03:30:01 午前,1.2,1.01,3.52,1020.250
1667,10/19/2020 03:40:01 午前,1.2,0.50,3.02,1020.150
1668,10/19/2020 03:50:01 午前,1.2,1.01,3.52,1020.250
1669,10/19/2020 04:00:01 午前,1.2,1.01,3.52,1020.350
1670,10/19/2020 04:10:01 午前,1.2,1.51,4.53,1020.450
1671,10/19/2020 04:20:01 午前,1.2,1.01,4.03,1020.350
1672,10/19/2020 04:30:01 午前,1.2,1.01,4.53,1020.750
1673,10/19/2020 04:40:01 午前,1.2,1.01,3.52,1020.750
1674,10/19/2020 04:50:01 午前,1.2,1.01,3.52,1020.650
1675,10/19/2020 05:00:01 午前,1.2,1.01,3.52,1020.750
1676,10/19/2020 05:10:01 午前,1.2,1.01,3.52,1021.050
1677,10/19/2020 05:20:01 午前,1.2,0.50,4.03,1021.150
1678,10/19/2020 05:30:01 午前,1.2,1.01,3.52,1021.150
1679,10/19/2020 05:40:01 午前,1.2,1.01,3.52,1021.250
1680,10/19/2020 05:50:01 午前,1.2,0.50,3.52,1021.250
1681,10/19/2020 06:00:01 午前,1.2,1.01,3.52,1021.250
1682,10/19/2020 06:10:01 午前,1.2,1.51,4.53,1021.050
1683,10/19/2020 06:20:01 午前,1.2,1.01,4.53,1021.050
1684,10/19/2020 06:30:01 午前,3.7,1.51,4.53,1020.950
1685,10/19/2020 06:40:01 午前,11.2,1.51,6.04,1020.950
1686,10/19/2020 06:50:01 午前,18.7,1.51,5.54,1020.950
1687,10/19/2020 07:00:01 午前,38.7,1.01,5.03,1020.950
1688,10/19/2020 07:10:01 午前,66.2,2.01,5.54,1020.950
1689,10/19/2020 07:20:01 午前,76.2,2.01,5.54,1021.250
1690,10/19/2020 07:30:01 午前,123.7,2.01,5.54,1021.450
1691,10/19/2020 07:40:01 午前,163.7,2.01,5.03,1021.450
1692,10/19/2020 07:50:01 午前,193.7,1.01,5.03,1021.750
1693,10/19/2020 08:00:01 午前,191.2,2.52,7.55,1021.250
1694,10/19/2020 08:10:01 午前,273.7,2.01,7.05,1021.350
1695,10/19/2020 08:20:01 午前,381.2,1.51,4.53,1021.350
1696,10/19/2020 08:30:01 午前,466.2,2.01,6.04,1021.450
1697,10/19/2020 08:40:01 午前,381.2,2.01,6.04,1021.650
1698,10/19/2020 08:50:01 午前,516.2,1.01,5.03,1021.450
1699,10/19/2020 09:00:01 午前,488.7,1.51,4.53,1021.450
1700,10/19/2020 09:10:01 午前,538.7,1.01,5.03,1021.450
1701,10/19/2020 09:20:01 午前,691.2,1.51,6.54,1021.550
1702,10/19/2020 09:30:01 午前,921.2,2.52,7.05,1021.450
1703,10/19/2020 09:40:01 午前,776.2,2.52,6.04,1021.550
1704,10/19/2020 09:50:01 午前,626.2,2.01,6.04,1021.550
1705,10/19/2020 10:00:01 午前,951.2,2.01,4.53,1021.750
1706,10/19/2020 10:10:01 午前,571.2,2.01,5.54,1021.750
1707,10/19/2020 10:20:01 午前,838.7,1.01,5.54,1021.750
1708,10/19/2020 10:30:01 午前,786.2,1.51,5.54,1021.550
1709,10/19/2020 10:40:01 午前,1266.2,1.51,6.04,1021.250
1710,10/19/2020 10:50:01 午前,1058.7,1.51,5.03,1021.150
1711,10/19/2020 11:00:01 午前,1671.2,1.51,6.04,1021.050
1712,10/19/2020 11:10:01 午前,1231.2,2.01,5.54,1021.250
1713,10/19/2020 11:20:01 午前,1198.7,1.51,5.03,1021.050
1714,10/19/2020 11:30:01 午前,1056.2,2.01,7.05,1020.950
1715,10/19/2020 11:40:01 午前,941.2,1.51,5.03,1020.650
1716,10/19/2020 11:50:01 午前,976.2,1.51,4.03,1020.550
1717,10/19/2020 12:00:01 午後,1126.2,1.01,4.03,1020.050
1718,10/19/2020 12:10:01 午後,898.7,2.52,7.05,1020.450
1719,10/19/2020 12:20:01 午後,871.2,2.01,5.54,1020.250
1720,10/19/2020 12:30:01 午後,1258.7,1.51,4.53,1019.750
1721,10/19/2020 12:40:01 午後,1983.7,1.51,6.04,1019.550
1722,10/19/2020 12:50:01 午後,1188.7,1.51,4.53,1019.550
1723,10/19/2020 01:00:01 午後,1178.7,2.52,8.05,1019.250
1724,10/19/2020 01:10:01 午後,1451.2,2.01,6.04,1019.250
1725,10/19/2020 01:20:01 午後,1051.2,2.52,7.55,1019.250
1726,10/19/2020 01:30:01 午後,1578.7,3.02,6.54,1019.150
1727,10/19/2020 01:40:01 午後,1778.7,2.01,7.55,1019.150
1728,10/19/2020 01:50:01 午後,1041.2,2.01,5.03,1019.450
1729,10/19/2020 02:00:01 午後,938.7,1.51,4.53,1019.250
1730,10/19/2020 02:10:01 午後,1263.7,1.51,5.03,1019.350
1731,10/19/2020 02:20:01 午後,848.7,1.51,4.53,1019.350
1732,10/19/2020 02:30:01 午後,1161.2,0.50,4.03,1019.250
1733,10/19/2020 02:40:01 午後,1098.7,1.01,3.52,1019.250
1734,10/19/2020 02:50:01 午後,1056.2,1.01,4.03,1019.450
1735,10/19/2020 03:00:01 午後,746.2,1.01,3.02,1019.450
1736,10/19/2020 03:10:01 午後,518.7,0.50,3.52,1019.350
1737,10/19/2020 03:20:01 午後,511.2,1.01,3.52,1019.450
1738,10/19/2020 03:30:01 午後,571.2,0.50,3.02,1019.350
1739,10/19/2020 03:40:01 午後,563.7,0.50,2.01,1019.350
1740,10/19/2020 03:50:01 午後,788.7,0.50,3.02,1019.550
1741,10/19/2020 04:00:01 午後,381.2,0.50,2.52,1019.750
1742,10/19/2020 04:10:01 午後,321.2,1.01,3.02,1019.850
1743,10/19/2020 04:20:01 午後,308.7,1.01,3.52,1019.850
1744,10/19/2020 04:30:01 午後,328.7,0.50,2.52,1019.950
1745,10/19/2020 04:40:01 午後,398.7,0.50,3.52,1019.950
1746,10/19/2020 04:50:01 午後,161.2,1.01,3.52,1020.050
1747,10/19/2020 05:00:01 午後,146.2,1.01,4.53,1019.950
1748,10/19/2020 05:10:01 午後,93.7,1.01,3.52,1020.050
1749,10/19/2020 05:20:01 午後,48.7,0.00,3.52,1020.250
1750,10/19/2020 05:30:01 午後,21.2,0.50,3.02,1020.450
1751,10/19/2020 05:40:01 午後,8.7,0.00,2.52,1020.650
1752,10/19/2020 05:50:01 午後,1.2,0.00,2.01,1020.850
1753,10/19/2020 06:00:01 午後,1.2,0.00,1.01,1020.850
1754,10/19/2020 06:10:01 午後,1.2,0.00,1.51,1020.850
1755,10/19/2020 06:20:01 午後,1.2,0.00,3.52,1021.250
1756,10/19/2020 06:30:01 午後,1.2,0.00,3.02,1021.250
1757,10/19/2020 06:40:01 午後,1.2,0.00,2.52,1021.450
1758,10/19/2020 06:50:01 午後,1.2,0.00,1.51,1021.550
1759,10/19/2020 07:00:01 午後,1.2,0.00,1.51,1021.650
1760,10/19/2020 07:10:01 午後,1.2,0.00,2.01,1021.650
1761,10/19/2020 07:20:01 午後,1.2,0.00,2.01,1021.850
1762,10/19/2020 07:30:01 午後,1.2,0.00,2.01,1022.050
1763,10/19/2020 07:40:01 午後,1.2,0.50,3.02,1022.050
1764,10/19/2020 07:50:01 午後,1.2,0.50,3.02,1022.150
1765,10/19/2020 08:00:01 午後,1.2,0.50,3.52,1022.350
1766,10/19/2020 08:10:01 午後,1.2,0.00,2.01,1022.450
1767,10/19/2020 08:20:01 午後,1.2,0.00,2.01,1022.350
1768,10/19/2020 08:30:01 午後,1.2,0.00,3.02,1022.450
1769,10/19/2020 08:40:01 午後,1.2,0.00,2.01,1022.650
1770,10/19/2020 08:50:01 午後,1.2,0.50,3.02,1022.550
1771,10/19/2020 09:00:01 午後,1.2,0.50,3.02,1022.650
1772,10/19/2020 09:10:01 午後,1.2,0.50,3.52,1022.650
1773,10/19/2020 09:20:01 午後,1.2,0.50,3.52,1022.650
1774,10/19/2020 09:30:01 午後,1.2,0.50,3.02,1022.850
1775,10/19/2020 09:40:01 午後,1.2,1.01,3.52,1022.850
1776,10/19/2020 09:50:01 午後,1.2,0.50,3.02,1022.950
1777,10/19/2020 10:00:01 午後,1.2,0.50,3.02,1022.950
1778,10/19/2020 10:10:01 午後,1.2,0.50,3.02,1023.250
1779,10/19/2020 10:20:01 午後,1.2,0.50,2.52,1023.250
1780,10/19/2020 10:30:01 午後,1.2,0.50,3.02,1023.250
1781,10/19/2020 10:40:01 午後,1.2,0.50,3.02,1023.350
1782,10/19/2020 10:50:01 午後,1.2,0.00,2.52,1023.350
1783,10/19/2020 11:00:01 午後,1.2,0.00,2.01,1023.250
1784,10/19/2020 11:10:01 午後,1.2,0.50,3.02,1023.350
1785,10/19/2020 11:20:01 午後,1.2,0.50,3.02,1023.250
1786,10/19/2020 11:30:01 午後,1.2,1.01,4.03,1023.150
1787,10/19/2020 11:40:01 午後,1.2,1.51,5.03,1023.250
1788,10/19/2020 11:50:01 午後,1.2,1.51,4.53,1023.050
1789,10/20/2020 12:00:01 午前,1.2,1.01,4.53,1023.350
1790,10/20/2020 12:10:01 午前,1.2,1.01,4.03,1023.350
1791,10/20/2020 12:20:01 午前,1.2,1.51,4.03,1023.150
1792,10/20/2020 12:30:01 午前,1.2,1.01,4.03,1023.250
1793,10/20/2020 12:40:01 午前,1.2,1.01,4.03,1023.250
1794,10/20/2020 12:50:01 午前,1.2,1.51,4.03,1023.350
1795,10/20/2020 01:00:01 午前,1.2,1.01,3.02,1023.150
1796,10/20/2020 01:10:01 午前,1.2,1.01,4.03,1023.150
1797,10/20/2020 01:20:01 午前,1.2,1.01,4.53,1023.150
1798,10/20/2020 01:30:01 午前,1.2,1.01,4.53,1023.050
1799,10/20/2020 01:40:01 午前,1.2,1.51,4.53,1023.150
1800,10/20/2020 01:50:01 午前,1.2,1.01,4.53,1023.150
1801,10/20/2020 02:00:01 午前,1.2,1.01,4.53,1023.250
1802,10/20/2020 02:10:01 午前,1.2,1.01,4.53,1023.150
1803,10/20/2020 02:20:01 午前,1.2,1.51,5.03,1023.050
1804,10/20/2020 02:30:01 午前,1.2,1.51,5.03,1023.150
1805,10/20/2020 02:40:01 午前,1.2,1.51,5.54,1023.150
1806,10/20/2020 02:50:01 午前,1.2,1.51,5.03,1022.950
1807,10/20/2020 03:00:01 午前,1.2,1.51,5.03,1022.850
1808,10/20/2020 03:10:01 午前,1.2,1.01,5.54,1022.850
1809,10/20/2020 03:20:01 午前,1.2,1.01,5.03,1023.050
1810,10/20/2020 03:30:01 午前,1.2,2.01,5.03,1023.050
1811,10/20/2020 03:40:01 午前,1.2,1.51,6.04,1022.950
1812,10/20/2020 03:50:01 午前,1.2,2.01,6.54,1023.050
1813,10/20/2020 04:00:01 午前,1.2,1.51,5.03,1022.950
1814,10/20/2020 04:10:01 午前,1.2,2.01,6.04,1022.850
1815,10/20/2020 04:20:01 午前,1.2,2.01,7.05,1022.850
1816,10/20/2020 04:30:01 午前,1.2,1.51,4.53,1023.150
1817,10/20/2020 04:40:01 午前,1.2,2.01,5.54,1023.150
1818,10/20/2020 04:50:01 午前,1.2,2.52,6.54,1023.050
1819,10/20/2020 05:00:01 午前,1.2,1.51,4.53,1023.050
1820,10/20/2020 05:10:01 午前,1.2,1.51,4.53,1022.950
1821,10/20/2020 05:20:01 午前,1.2,1.51,4.53,1022.950
1822,10/20/2020 05:30:01 午前,1.2,1.51,5.54,1022.950
1823,10/20/2020 05:40:01 午前,1.2,1.51,5.54,1023.050
1824,10/20/2020 05:50:01 午前,1.2,2.01,5.54,1023.050
1825,10/20/2020 06:00:01 午前,1.2,2.01,5.54,1023.050
1826,10/20/2020 06:10:01 午前,1.2,1.51,3.52,1023.250
1827,10/20/2020 06:20:01 午前,1.2,2.01,4.53,1023.450
1828,10/20/2020 06:30:01 午前,11.2,1.51,4.53,1023.450
1829,10/20/2020 06:40:01 午前,28.7,1.51,4.53,1023.650
1830,10/20/2020 06:50:01 午前,48.7,1.51,5.03,1023.750
1831,10/20/2020 07:00:01 午前,66.2,1.01,4.03,1023.850
1832,10/20/2020 07:10:01 午前,83.7,0.50,3.52,1023.750
1833,10/20/2020 07:20:01 午前,96.2,1.51,4.53,1023.950
1834,10/20/2020 07:30:01 午前,108.7,1.01,4.03,1023.850
1835,10/20/2020 07:40:01 午前,118.7,0.50,2.52,1023.850
1836,10/20/2020 07:50:01 午前,441.2,1.01,3.52,1023.750
1837,10/20/2020 08:00:01 午前,511.2,0.50,3.02,1023.950
1838,10/20/2020 08:10:01 午前,578.7,0.50,2.52,1024.050
1839,10/20/2020 08:20:01 午前,648.7,0.50,2.52,1023.950
1840,10/20/2020 08:30:01 午前,718.7,0.50,3.52,1024.050
1841,10/20/2020 08:40:01 午前,783.7,0.50,3.52,1024.050
1842,10/20/2020 08:50:01 午前,848.7,0.00,2.01,1024.250
1843,10/20/2020 09:00:01 午前,911.2,1.01,4.03,1024.250
1844,10/20/2020 09:10:01 午前,963.7,0.00,1.51,1024.350
1845,10/20/2020 09:20:01 午前,1021.2,0.50,3.02,1024.350
1846,10/20/2020 09:30:01 午前,1073.7,1.51,4.03,1024.450
1847,10/20/2020 09:40:01 午前,1123.7,1.51,4.53,1024.250
1848,10/20/2020 09:50:01 午前,1166.2,1.01,3.52,1024.150
1849,10/20/2020 10:00:01 午前,1218.7,1.51,5.03,1024.150
1850,10/20/2020 10:10:01 午前,1258.7,1.51,6.04,1024.050
1851,10/20/2020 10:20:01 午前,1301.2,1.01,3.52,1023.950
1852,10/20/2020 10:30:01 午前,1336.2,1.01,4.53,1023.950
1853,10/20/2020 10:40:01 午前,1363.7,1.51,4.53,1023.950
1854,10/20/2020 10:50:01 午前,1401.2,1.51,5.54,1023.750
1855,10/20/2020 11:00:01 午前,1428.7,1.01,3.52,1023.550
1856,10/20/2020 11:10:01 午前,1446.2,1.51,6.04,1023.450
1857,10/20/2020 11:20:01 午前,1461.2,1.51,5.03,1023.450
1858,10/20/2020 11:30:01 午前,1478.7,1.51,5.03,1023.250
1859,10/20/2020 11:40:01 午前,1493.7,2.01,5.03,1022.950
1860,10/20/2020 11:50:01 午前,1498.7,1.51,6.04,1022.850
1861,10/20/2020 12:00:01 午後,1498.7,2.01,5.03,1022.650
1862,10/20/2020 12:10:01 午後,1491.2,2.01,5.54,1022.750
1863,10/20/2020 12:20:01 午後,1488.7,2.01,5.03,1022.550
1864,10/20/2020 12:30:01 午後,1483.7,2.01,5.03,1022.450
1865,10/20/2020 12:40:01 午後,1468.7,1.51,5.54,1021.950
1866,10/20/2020 12:50:01 午後,1456.2,1.51,5.54,1021.750
1867,10/20/2020 01:00:01 午後,1433.7,2.01,6.54,1021.750
1868,10/20/2020 01:10:01 午後,1408.7,1.51,5.54,1021.450
1869,10/20/2020 01:20:01 午後,1383.7,2.01,5.03,1021.250
1870,10/20/2020 01:30:01 午後,1356.2,1.51,5.54,1021.250
1871,10/20/2020 01:40:01 午後,1323.7,1.51,4.53,1021.250
1872,10/20/2020 01:50:01 午後,1283.7,1.51,4.53,1021.350
1873,10/20/2020 02:00:01 午後,1243.7,1.51,4.53,1021.250
1874,10/20/2020 02:10:01 午後,1193.7,1.01,4.03,1021.250
1875,10/20/2020 02:20:01 午後,1151.2,1.01,4.03,1021.250
1876,10/20/2020 02:30:01 午後,1103.7,1.51,4.53,1021.250
1877,10/20/2020 02:40:01 午後,1056.2,1.51,4.03,1021.150
1878,10/20/2020 02:50:01 午後,1001.2,1.51,4.03,1021.250
1879,10/20/2020 03:00:01 午後,946.2,1.51,4.53,1021.250
1880,10/20/2020 03:10:01 午後,886.2,1.51,4.53,1021.150
1881,10/20/2020 03:20:01 午後,826.2,2.01,6.04,1021.250
1882,10/20/2020 03:30:01 午後,758.7,1.51,4.03,1021.050
1883,10/20/2020 03:40:01 午後,696.2,1.01,5.03,1020.950
1884,10/20/2020 03:50:01 午後,626.2,0.50,3.02,1021.050
1885,10/20/2020 04:00:01 午後,558.7,1.01,4.03,1021.050
1886,10/20/2020 04:10:01 午後,493.7,1.01,3.52,1021.150
1887,10/20/2020 04:20:01 午後,428.7,1.01,5.03,1021.150
1888,10/20/2020 04:30:01 午後,361.2,0.50,2.52,1020.950
1889,10/20/2020 04:40:01 午後,296.2,0.50,3.52,1020.950
1890,10/20/2020 04:50:01 午後,233.7,0.50,3.52,1021.050
1891,10/20/2020 05:00:01 午後,168.7,0.50,2.52,1020.950
1892,10/20/2020 05:10:01 午後,106.2,0.00,3.52,1020.950
1893,10/20/2020 05:20:01 午後,63.7,0.50,3.52,1020.950
1894,10/20/2020 05:30:01 午後,33.7,0.00,2.52,1021.250
1895,10/20/2020 05:40:01 午後,13.7,0.50,2.52,1021.350
1896,10/20/2020 05:50:01 午後,1.2,0.00,3.02,1021.650
1897,10/20/2020 06:00:01 午後,1.2,0.50,3.52,1021.350
1898,10/20/2020 06:10:01 午後,1.2,0.50,3.02,1021.450
1899,10/20/2020 06:20:01 午後,1.2,1.01,4.03,1021.450
1900,10/20/2020 06:30:01 午後,1.2,1.51,4.53,1021.450
1901,10/20/2020 06:40:01 午後,1.2,1.51,5.54,1021.450
1902,10/20/2020 06:50:01 午後,1.2,2.01,5.54,1021.750
1903,10/20/2020 07:00:01 午後,1.2,1.51,5.54,1021.750
1904,10/20/2020 07:10:01 午後,1.2,1.51,5.54,1021.950
1905,10/20/2020 07:20:01 午後,1.2,1.51,7.05,1022.050
1906,10/20/2020 07:30:01 午後,1.2,2.01,5.54,1021.950
1907,10/20/2020 07:40:01 午後,1.2,1.51,5.54,1022.050
1908,10/20/2020 07:50:01 午後,1.2,1.51,4.53,1022.150
1909,10/20/2020 08:00:01 午後,1.2,1.51,4.03,1022.150
1910,10/20/2020 08:10:01 午後,1.2,1.51,4.03,1022.250
1911,10/20/2020 08:20:01 午後,1.2,1.01,4.03,1022.150
1912,10/20/2020 08:30:01 午後,1.2,2.01,5.54,1022.150
1913,10/20/2020 08:40:01 午後,1.2,1.51,4.53,1021.950
1914,10/20/2020 08:50:01 午後,1.2,1.51,4.03,1022.050
1915,10/20/2020 09:00:01 午後,1.2,1.51,3.52,1021.950
1916,10/20/2020 09:10:01 午後,1.2,1.01,3.52,1021.950
1917,10/20/2020 09:20:01 午後,1.2,0.50,4.03,1021.950
1918,10/20/2020 09:30:01 午後,1.2,0.50,5.03,1022.050
1919,10/20/2020 09:40:01 午後,1.2,1.51,6.04,1022.050
1920,10/20/2020 09:50:01 午後,1.2,2.01,6.54,1021.650
1921,10/20/2020 10:00:01 午後,1.2,2.01,8.05,1021.650
1922,10/20/2020 10:10:01 午後,1.2,1.51,5.03,1021.750
1923,10/20/2020 10:20:01 午後,1.2,2.01,6.54,1021.950
1924,10/20/2020 10:30:01 午後,1.2,0.50,3.02,1021.950
1925,10/20/2020 10:40:01 午後,1.2,1.01,4.03,1022.150
1926,10/20/2020 10:50:01 午後,1.2,0.50,2.52,1022.150
1927,10/20/2020 11:00:01 午後,1.2,0.00,1.01,1021.950
1928,10/20/2020 11:10:01 午後,1.2,0.00,1.51,1022.150
1929,10/20/2020 11:20:01 午後,1.2,0.00,2.52,1022.150
1930,10/20/2020 11:30:01 午後,1.2,0.00,1.51,1022.150
1931,10/20/2020 11:40:01 午後,1.2,0.00,1.51,1021.950
1932,10/20/2020 11:50:01 午後,1.2,0.00,1.01,1021.950
1933,10/21/2020 12:00:01 午前,1.2,0.00,1.51,1021.950
1934,10/21/2020 12:10:01 午前,1.2,0.00,2.01,1021.950
1935,10/21/2020 12:20:01 午前,1.2,0.00,1.01,1021.850
1936,10/21/2020 12:30:01 午前,1.2,0.00,1.01,1021.750
1937,10/21/2020 12:40:01 午前,1.2,0.00,1.01,1021.650
1938,10/21/2020 12:50:01 午前,1.2,0.00,1.01,1021.550
1939,10/21/2020 01:00:01 午前,1.2,0.00,1.01,1021.750
1940,10/21/2020 01:10:01 午前,1.2,0.00,1.01,1021.750
1941,10/21/2020 01:20:01 午前,1.2,0.00,1.01,1021.850
1942,10/21/2020 01:30:01 午前,1.2,0.00,0.00,1021.950
1943,10/21/2020 01:40:01 午前,1.2,0.00,1.01,1021.850
1944,10/21/2020 01:50:01 午前,1.2,0.00,1.01,1021.650
1945,10/21/2020 02:00:01 午前,1.2,0.00,0.50,1021.850
1946,10/21/2020 02:10:01 午前,1.2,0.00,1.01,1021.850
1947,10/21/2020 02:20:01 午前,1.2,0.00,1.01,1021.950
1948,10/21/2020 02:30:01 午前,1.2,0.00,1.01,1021.950
1949,10/21/2020 02:40:01 午前,1.2,0.00,0.50,1021.850
1950,10/21/2020 02:50:01 午前,1.2,0.00,0.50,1021.750
1951,10/21/2020 03:00:01 午前,1.2,0.00,1.51,1021.550
1952,10/21/2020 03:10:01 午前,1.2,0.50,1.51,1021.450
1953,10/21/2020 03:20:01 午前,1.2,0.50,2.01,1021.350
1954,10/21/2020 03:30:01 午前,1.2,0.00,1.51,1021.450
1955,10/21/2020 03:40:01 午前,1.2,0.00,1.51,1021.350
1956,10/21/2020 03:50:01 午前,1.2,0.00,1.01,1021.450
1957,10/21/2020 04:00:01 午前,1.2,0.00,0.50,1021.650
1958,10/21/2020 04:10:01 午前,1.2,0.00,0.50,1021.550
1959,10/21/2020 04:20:01 午前,1.2,0.00,1.51,1021.250
1960,10/21/2020 04:30:01 午前,1.2,0.50,3.52,1021.150
1961,10/21/2020 04:40:01 午前,1.2,0.50,4.03,1020.950
1962,10/21/2020 04:50:01 午前,1.2,0.50,2.52,1020.850
1963,10/21/2020 05:00:01 午前,1.2,0.50,3.52,1020.550
1964,10/21/2020 05:10:01 午前,1.2,0.50,3.02,1020.450
1965,10/21/2020 05:20:01 午前,1.2,0.50,2.01,1020.450
1966,10/21/2020 05:30:01 午前,1.2,0.50,2.52,1020.350
1967,10/21/2020 05:40:01 午前,1.2,0.00,1.51,1020.450
1968,10/21/2020 05:50:01 午前,1.2,0.00,2.52,1020.450
1969,10/21/2020 06:00:01 午前,1.2,0.00,1.01,1020.850
1970,10/21/2020 06:10:01 午前,1.2,0.00,1.51,1021.050
1971,10/21/2020 06:20:01 午前,1.2,0.00,1.01,1021.050
1972,10/21/2020 06:30:01 午前,13.7,0.00,1.01,1021.250
1973,10/21/2020 06:40:01 午前,28.7,0.00,0.50,1021.250
1974,10/21/2020 06:50:01 午前,43.7,0.00,1.01,1020.950
1975,10/21/2020 07:00:01 午前,46.2,0.00,0.50,1020.950
1976,10/21/2020 07:10:01 午前,71.2,0.00,2.01,1021.050
1977,10/21/2020 07:20:01 午前,101.2,0.00,3.02,1021.050
1978,10/21/2020 07:30:01 午前,113.7,0.00,1.01,1020.950
1979,10/21/2020 07:40:01 午前,111.2,0.00,1.01,1020.950
1980,10/21/2020 07:50:01 午前,438.7,0.00,2.01,1020.650
1981,10/21/2020 08:00:01 午前,506.2,0.00,0.50,1020.950
1982,10/21/2020 08:10:01 午前,581.2,0.00,2.01,1020.850
1983,10/21/2020 08:20:01 午前,648.7,0.00,1.51,1020.550
1984,10/21/2020 08:30:01 午前,716.2,0.00,1.01,1020.950
1985,10/21/2020 08:40:01 午前,801.2,1.01,4.53,1020.650
1986,10/21/2020 08:50:01 午前,953.7,1.01,4.03,1020.550
1987,10/21/2020 09:00:01 午前,533.7,0.50,3.02,1020.550
1988,10/21/2020 09:10:01 午前,821.2,0.50,2.52,1020.450
1989,10/21/2020 09:20:01 午前,988.7,1.01,3.02,1020.550
1990,10/21/2020 09:30:01 午前,631.2,0.50,3.02,1020.550
1991,10/21/2020 09:40:01 午前,1166.2,1.01,3.02,1020.850
1992,10/21/2020 09:50:01 午前,1116.2,1.01,3.02,1020.550
1993,10/21/2020 10:00:01 午前,1253.7,1.01,3.02,1020.650
1994,10/21/2020 10:10:01 午前,1221.2,1.01,3.52,1020.350
1995,10/21/2020 10:20:01 午前,1331.2,1.51,3.02,1020.350
1996,10/21/2020 10:30:01 午前,1331.2,1.01,3.52,1020.050
1997,10/21/2020 10:40:01 午前,1393.7,1.01,3.02,1019.950
1998,10/21/2020 10:50:01 午前,841.2,1.01,3.02,1019.750
1999,10/21/2020 11:00:01 午前,866.2,0.50,2.52,1019.250
2000,10/21/2020 11:10:01 午前,741.2,1.01,2.52,1019.050
2001,10/21/2020 11:20:01 午前,858.7,0.50,3.02,1019.150
2002,10/21/2020 11:30:01 午前,1526.2,0.50,2.52,1019.150
2003,10/21/2020 11:40:01 午前,1508.7,0.50,2.52,1019.150
2004,10/21/2020 11:50:01 午前,1521.2,1.01,3.52,1019.050
2005,10/21/2020 12:00:01 午後,1503.7,0.50,2.52,1018.750
2006,10/21/2020 12:10:01 午後,1516.2,0.50,2.52,1018.450
2007,10/21/2020 12:20:01 午後,1871.2,1.01,3.52,1018.050
2008,10/21/2020 12:30:01 午後,1033.7,1.01,3.52,1017.950
2009,10/21/2020 12:40:01 午後,1138.7,1.01,5.03,1017.650
2010,10/21/2020 12:50:01 午後,1041.2,1.01,4.03,1017.450
2011,10/21/2020 01:00:01 午後,846.2,0.50,4.03,1017.150
2012,10/21/2020 01:10:01 午後,1226.2,0.50,2.52,1016.950
2013,10/21/2020 01:20:01 午後,1443.7,0.50,2.01,1016.850
2014,10/21/2020 01:30:01 午後,1331.2,0.50,3.02,1016.650
2015,10/21/2020 01:40:01 午後,1663.7,0.00,2.52,1016.450
2016,10/21/2020 01:50:01 午後,1413.7,0.00,2.01,1016.350
2017,10/21/2020 02:00:01 午後,1261.2,0.50,5.03,1016.150
2018,10/21/2020 02:10:01 午後,1253.7,0.00,3.02,1016.150
2019,10/21/2020 02:20:01 午後,1116.2,1.01,4.03,1016.150
2020,10/21/2020 02:30:01 午後,1118.7,0.50,3.52,1016.050
2021,10/21/2020 02:40:01 午後,658.7,0.50,4.53,1015.750
2022,10/21/2020 02:50:01 午後,663.7,0.00,2.01,1015.750
2023,10/21/2020 03:00:01 午後,836.2,0.50,2.52,1015.550
2024,10/21/2020 03:10:01 午後,703.7,1.01,4.53,1015.650
2025,10/21/2020 03:20:01 午後,533.7,0.00,3.02,1015.650
2026,10/21/2020 03:30:01 午後,1061.2,0.00,1.51,1015.450
2027,10/21/2020 03:40:01 午後,373.7,0.50,2.52,1015.550
2028,10/21/2020 03:50:01 午後,313.7,0.50,4.03,1015.550
2029,10/21/2020 04:00:01 午後,386.2,0.00,2.52,1015.350
2030,10/21/2020 04:10:01 午後,453.7,0.00,1.51,1015.250
2031,10/21/2020 04:20:01 午後,238.7,0.00,1.51,1015.250
2032,10/21/2020 04:30:01 午後,106.2,0.00,1.01,1015.050
2033,10/21/2020 04:40:01 午後,91.2,0.00,0.50,1015.250
2034,10/21/2020 04:50:01 午後,106.2,0.00,2.01,1015.250
2035,10/21/2020 05:00:01 午後,56.2,0.00,1.51,1015.150
2036,10/21/2020 05:10:01 午後,33.7,0.00,1.01,1015.050
2037,10/21/2020 05:20:01 午後,28.7,0.00,1.01,1014.950
2038,10/21/2020 05:30:01 午後,16.2,0.00,1.01,1014.750
2039,10/21/2020 05:40:01 午後,1.2,0.00,1.01,1014.850
2040,10/21/2020 05:50:01 午後,1.2,0.00,0.50,1014.650
2041,10/21/2020 06:00:01 午後,1.2,0.00,1.51,1014.750
2042,10/21/2020 06:10:01 午後,1.2,0.00,1.51,1014.650
2043,10/21/2020 06:20:01 午後,1.2,0.00,1.01,1014.550
2044,10/21/2020 06:30:01 午後,1.2,0.00,1.51,1014.650
2045,10/21/2020 06:40:01 午後,1.2,0.00,1.51,1014.750
2046,10/21/2020 06:50:01 午後,1.2,0.00,1.01,1014.850
2047,10/21/2020 07:00:01 午後,1.2,0.00,1.01,1014.450
2048,10/21/2020 07:10:01 午後,1.2,0.00,1.51,1014.450
2049,10/21/2020 07:20:01 午後,1.2,0.00,3.52,1014.350
