"プロット タイトル: Microstation_00_ecser_surface_210326"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
6907,05/13/2021 05:00:01 午後,601.2,0.00,1.51,1009.650
6908,05/13/2021 05:10:01 午後,486.2,0.00,1.51,1009.750
6909,05/13/2021 05:20:01 午後,281.2,0.50,2.52,1009.850
6910,05/13/2021 05:30:01 午後,186.2,1.01,2.52,1009.850
6911,05/13/2021 05:40:01 午後,181.2,1.01,2.52,1009.850
6912,05/13/2021 05:50:01 午後,191.2,0.50,2.01,1009.950
6913,05/13/2021 06:00:01 午後,146.2,0.00,1.51,1009.950
6914,05/13/2021 06:10:01 午後,148.7,0.00,1.51,1009.950
6915,05/13/2021 06:20:01 午後,83.7,0.00,1.01,1010.250
6916,05/13/2021 06:30:01 午後,26.2,0.00,1.01,1010.450
6917,05/13/2021 06:40:01 午後,26.2,0.00,1.51,1010.550
6918,05/13/2021 06:50:01 午後,23.7,0.00,0.50,1010.450
6919,05/13/2021 07:00:01 午後,16.2,0.00,1.01,1010.550
6920,05/13/2021 07:10:01 午後,3.7,0.00,1.01,1010.550
6921,05/13/2021 07:20:01 午後,1.2,0.00,1.01,1010.550
6922,05/13/2021 07:30:01 午後,1.2,0.00,1.01,1010.550
6923,05/13/2021 07:40:01 午後,1.2,0.00,0.50,1010.650
6924,05/13/2021 07:50:01 午後,1.2,0.00,0.50,1010.650
6925,05/13/2021 08:00:01 午後,1.2,0.00,0.50,1010.750
6926,05/13/2021 08:10:01 午後,1.2,0.00,1.01,1010.850
6927,05/13/2021 08:20:01 午後,1.2,0.00,1.01,1010.950
6928,05/13/2021 08:30:01 午後,1.2,0.00,1.01,1011.150
6929,05/13/2021 08:40:01 午後,1.2,0.50,1.51,1011.450
6930,05/13/2021 08:50:01 午後,1.2,0.00,1.01,1011.550
6931,05/13/2021 09:00:01 午後,1.2,0.00,1.51,1011.750
6932,05/13/2021 09:10:01 午後,1.2,0.50,1.01,1011.650
6933,05/13/2021 09:20:01 午後,1.2,0.00,1.51,1011.650
6934,05/13/2021 09:30:01 午後,1.2,0.50,1.51,1011.750
6935,05/13/2021 09:40:01 午後,1.2,0.00,1.01,1011.850
6936,05/13/2021 09:50:01 午後,1.2,0.00,1.01,1012.050
6937,05/13/2021 10:00:01 午後,1.2,0.00,0.50,1011.950
6938,05/13/2021 10:10:01 午後,1.2,0.00,0.50,1012.050
6939,05/13/2021 10:20:01 午後,1.2,0.00,1.01,1012.150
6940,05/13/2021 10:30:01 午後,1.2,0.00,1.51,1012.150
6941,05/13/2021 10:40:01 午後,1.2,0.00,0.50,1012.250
6942,05/13/2021 10:50:01 午後,1.2,0.00,0.50,1012.450
6943,05/13/2021 11:00:01 午後,1.2,0.00,0.50,1012.450
6944,05/13/2021 11:10:01 午後,1.2,0.00,0.50,1012.550
6945,05/13/2021 11:20:01 午後,1.2,0.00,1.51,1012.450
6946,05/13/2021 11:30:01 午後,1.2,0.00,1.01,1012.450
6947,05/13/2021 11:40:01 午後,1.2,0.00,1.51,1012.350
6948,05/13/2021 11:50:01 午後,1.2,0.00,1.01,1012.450
6949,05/14/2021 12:00:01 午前,1.2,0.00,0.50,1012.350
6950,05/14/2021 12:10:01 午前,1.2,0.00,0.50,1012.350
6951,05/14/2021 12:20:01 午前,1.2,0.00,0.50,1012.350
6952,05/14/2021 12:30:01 午前,1.2,0.00,1.01,1012.450
6953,05/14/2021 12:40:01 午前,1.2,0.00,1.01,1012.450
6954,05/14/2021 12:50:01 午前,1.2,0.00,0.50,1012.350
6955,05/14/2021 01:00:01 午前,1.2,0.00,1.01,1012.250
6956,05/14/2021 01:10:01 午前,1.2,0.00,0.50,1012.150
6957,05/14/2021 01:20:01 午前,1.2,0.00,1.01,1012.150
6958,05/14/2021 01:30:01 午前,1.2,0.00,0.50,1012.250
6959,05/14/2021 01:40:01 午前,1.2,0.00,0.50,1012.150
6960,05/14/2021 01:50:01 午前,1.2,0.00,0.50,1012.250
6961,05/14/2021 02:00:01 午前,1.2,0.00,1.01,1012.350
6962,05/14/2021 02:10:01 午前,1.2,0.00,0.50,1012.250
6963,05/14/2021 02:20:01 午前,1.2,0.00,1.01,1012.350
6964,05/14/2021 02:30:01 午前,1.2,0.00,0.50,1012.250
6965,05/14/2021 02:40:01 午前,1.2,0.00,0.50,1012.250
6966,05/14/2021 02:50:01 午前,1.2,0.00,1.01,1012.050
6967,05/14/2021 03:00:01 午前,1.2,0.00,0.50,1012.050
6968,05/14/2021 03:10:01 午前,1.2,0.00,0.50,1012.250
6969,05/14/2021 03:20:01 午前,1.2,0.00,1.01,1012.150
6970,05/14/2021 03:30:01 午前,1.2,0.00,0.50,1012.050
6971,05/14/2021 03:40:01 午前,1.2,0.00,0.50,1012.150
6972,05/14/2021 03:50:01 午前,1.2,0.00,0.50,1012.250
6973,05/14/2021 04:00:01 午前,1.2,0.00,0.50,1011.950
6974,05/14/2021 04:10:01 午前,1.2,0.00,0.50,1012.050
6975,05/14/2021 04:20:01 午前,1.2,0.00,0.00,1011.950
6976,05/14/2021 04:30:01 午前,1.2,0.00,1.01,1012.150
6977,05/14/2021 04:40:01 午前,1.2,0.00,1.51,1012.050
6978,05/14/2021 04:50:01 午前,1.2,0.00,1.01,1012.050
6979,05/14/2021 05:00:01 午前,1.2,0.00,0.00,1012.050
6980,05/14/2021 05:10:01 午前,1.2,0.00,1.01,1012.150
6981,05/14/2021 05:20:01 午前,1.2,0.00,0.00,1012.450
6982,05/14/2021 05:30:01 午前,13.7,0.00,0.50,1012.450
6983,05/14/2021 05:40:01 午前,33.7,0.00,0.50,1012.650
6984,05/14/2021 05:50:01 午前,61.2,0.00,0.00,1012.550
6985,05/14/2021 06:00:01 午前,96.2,0.00,0.50,1012.350
6986,05/14/2021 06:10:01 午前,141.2,0.00,0.50,1012.350
6987,05/14/2021 06:20:01 午前,193.7,0.00,1.01,1012.150
6988,05/14/2021 06:30:01 午前,233.7,0.00,0.50,1012.150
6989,05/14/2021 06:40:01 午前,333.7,0.00,0.50,1011.750
6990,05/14/2021 06:50:01 午前,418.7,0.00,1.01,1011.550
6991,05/14/2021 07:00:01 午前,471.2,0.00,0.50,1011.450
6992,05/14/2021 07:10:01 午前,518.7,0.00,1.01,1011.250
6993,05/14/2021 07:20:01 午前,516.2,0.00,1.01,1011.450
6994,05/14/2021 07:30:01 午前,623.7,0.00,1.51,1011.350
6995,05/14/2021 07:40:01 午前,561.2,0.50,2.01,1011.650
6996,05/14/2021 07:50:01 午前,618.7,0.50,2.52,1011.750
6997,05/14/2021 08:00:01 午前,803.7,0.50,2.52,1011.550
6998,05/14/2021 08:10:01 午前,726.2,0.50,2.01,1011.850
6999,05/14/2021 08:20:01 午前,616.2,0.50,1.51,1012.050
7000,05/14/2021 08:30:01 午前,563.7,1.51,3.52,1012.250
7001,05/14/2021 08:40:01 午前,596.2,1.01,2.52,1012.050
7002,05/14/2021 08:50:01 午前,861.2,0.50,2.01,1011.750
7003,05/14/2021 09:00:01 午前,778.7,0.50,2.52,1012.050
7004,05/14/2021 09:10:01 午前,1171.2,0.50,2.52,1011.450
7005,05/14/2021 09:20:01 午前,1223.7,0.50,2.01,1011.450
7006,05/14/2021 09:30:01 午前,1238.7,1.01,3.02,1011.150
7007,05/14/2021 09:40:01 午前,1428.7,0.50,2.01,1011.050
7008,05/14/2021 09:50:01 午前,763.7,0.50,4.03,1011.850
7009,05/14/2021 10:00:01 午前,1546.2,1.01,4.03,1010.950
7010,05/14/2021 10:10:01 午前,753.7,1.01,3.02,1011.550
7011,05/14/2021 10:20:01 午前,658.7,1.51,3.52,1011.450
7012,05/14/2021 10:30:01 午前,681.2,1.51,3.52,1011.450
7013,05/14/2021 10:40:01 午前,816.2,1.51,3.02,1011.450
7014,05/14/2021 10:50:01 午前,921.2,1.01,3.52,1011.450
7015,05/14/2021 11:00:01 午前,811.2,0.00,2.01,1011.450
7016,05/14/2021 11:10:01 午前,1223.7,0.50,1.51,1011.150
7017,05/14/2021 11:20:01 午前,826.2,0.00,1.51,1011.450
7018,05/14/2021 11:30:01 午前,1461.2,1.01,2.52,1011.150
7019,05/14/2021 11:40:01 午前,996.2,0.50,2.01,1011.250
7020,05/14/2021 11:50:01 午前,1358.7,1.51,3.52,1011.150
7021,05/14/2021 12:00:01 午後,1533.7,1.01,3.02,1011.150
7022,05/14/2021 12:10:01 午後,1708.7,0.50,2.01,1011.250
7023,05/14/2021 12:20:01 午後,1681.2,0.50,2.52,1011.050
7024,05/14/2021 12:30:01 午後,1318.7,1.51,5.03,1011.050
7025,05/14/2021 12:40:01 午後,1253.7,4.03,6.04,1011.050
7026,05/14/2021 12:50:01 午後,1148.7,2.52,5.03,1011.150
7027,05/14/2021 01:00:01 午後,1143.7,3.02,5.03,1010.950
7028,05/14/2021 01:10:01 午後,1258.7,2.01,3.02,1010.850
7029,05/14/2021 01:20:01 午後,1253.7,2.01,4.03,1010.750
7030,05/14/2021 01:30:01 午後,1231.2,2.52,4.53,1010.850
7031,05/14/2021 01:40:01 午後,988.7,3.02,4.53,1010.750
7032,05/14/2021 01:50:01 午後,1086.2,2.52,4.03,1010.850
7033,05/14/2021 02:00:01 午後,998.7,2.01,3.52,1010.850
7034,05/14/2021 02:10:01 午後,811.2,2.52,4.03,1010.850
7035,05/14/2021 02:20:01 午後,608.7,1.51,3.52,1010.950
7036,05/14/2021 02:30:01 午後,311.2,1.51,3.02,1011.050
7037,05/14/2021 02:40:01 午後,331.2,1.01,2.52,1010.950
7038,05/14/2021 02:50:01 午後,488.7,1.01,2.52,1010.750
7039,05/14/2021 03:00:01 午後,346.2,0.50,2.52,1010.750
7040,05/14/2021 03:10:01 午後,281.2,0.50,1.51,1010.950
7041,05/14/2021 03:20:01 午後,378.7,0.50,2.01,1010.950
7042,05/14/2021 03:30:01 午後,418.7,0.50,2.01,1010.750
7043,05/14/2021 03:40:01 午後,301.2,0.50,2.01,1010.750
7044,05/14/2021 03:50:01 午後,181.2,1.01,2.01,1010.850
7045,05/14/2021 04:00:01 午後,308.7,1.01,3.02,1010.950
7046,05/14/2021 04:10:01 午後,253.7,1.01,3.02,1011.050
7047,05/14/2021 04:20:01 午後,211.2,2.01,4.03,1010.950
7048,05/14/2021 04:30:01 午後,151.2,1.01,3.52,1011.050
7049,05/14/2021 04:40:01 午後,78.7,1.51,3.02,1011.050
7050,05/14/2021 04:50:01 午後,71.2,2.01,3.52,1011.150
7051,05/14/2021 05:00:01 午後,121.2,0.00,2.52,1011.250
7052,05/14/2021 05:10:01 午後,76.2,0.00,0.50,1011.050
7053,05/14/2021 05:20:01 午後,48.7,0.00,0.50,1011.350
7054,05/14/2021 05:30:01 午後,43.7,0.00,0.00,1011.350
7055,05/14/2021 05:40:01 午後,36.2,0.00,0.50,1011.250
7056,05/14/2021 05:50:01 午後,36.2,0.00,0.00,1011.450
7057,05/14/2021 06:00:01 午後,13.7,0.00,0.50,1011.450
7058,05/14/2021 06:10:01 午後,21.2,0.00,0.50,1011.550
7059,05/14/2021 06:20:01 午後,16.2,0.00,0.50,1011.650
7060,05/14/2021 06:30:01 午後,11.2,0.00,0.00,1011.550
7061,05/14/2021 06:40:01 午後,11.2,0.00,0.50,1011.650
7062,05/14/2021 06:50:01 午後,8.7,0.00,0.50,1011.650
7063,05/14/2021 07:00:01 午後,3.7,0.00,0.50,1011.650
7064,05/14/2021 07:10:01 午後,1.2,0.00,0.50,1011.850
7065,05/14/2021 07:20:01 午後,1.2,0.00,0.50,1011.650
7066,05/14/2021 07:30:01 午後,1.2,0.00,0.00,1011.750
7067,05/14/2021 07:40:01 午後,1.2,0.00,0.50,1011.650
7068,05/14/2021 07:50:01 午後,1.2,0.00,1.01,1011.850
7069,05/14/2021 08:00:01 午後,1.2,0.00,1.01,1011.650
7070,05/14/2021 08:10:01 午後,1.2,0.00,0.50,1011.650
7071,05/14/2021 08:20:01 午後,1.2,0.00,0.00,1011.650
7072,05/14/2021 08:30:01 午後,1.2,0.00,0.50,1011.750
7073,05/14/2021 08:40:01 午後,1.2,0.00,0.50,1011.750
7074,05/14/2021 08:50:01 午後,1.2,0.00,0.00,1011.750
7075,05/14/2021 09:00:01 午後,1.2,0.00,0.50,1011.650
7076,05/14/2021 09:10:01 午後,1.2,0.00,0.00,1011.750
7077,05/14/2021 09:20:01 午後,1.2,0.00,0.50,1011.750
7078,05/14/2021 09:30:01 午後,1.2,0.00,1.01,1011.750
7079,05/14/2021 09:40:01 午後,1.2,0.00,1.01,1011.850
7080,05/14/2021 09:50:01 午後,1.2,0.00,1.01,1011.750
7081,05/14/2021 10:00:01 午後,1.2,0.50,2.52,1011.750
7082,05/14/2021 10:10:01 午後,1.2,0.00,0.50,1011.850
7083,05/14/2021 10:20:01 午後,1.2,0.00,1.01,1011.850
7084,05/14/2021 10:30:01 午後,1.2,0.00,1.01,1011.850
7085,05/14/2021 10:40:01 午後,1.2,0.00,1.51,1012.050
7086,05/14/2021 10:50:01 午後,1.2,0.00,0.50,1012.050
7087,05/14/2021 11:00:01 午後,1.2,0.00,1.01,1011.950
7088,05/14/2021 11:10:01 午後,1.2,0.00,2.01,1012.050
7089,05/14/2021 11:20:01 午後,1.2,0.00,2.52,1011.750
7090,05/14/2021 11:30:01 午後,1.2,0.00,2.52,1011.550
7091,05/14/2021 11:40:01 午後,1.2,0.00,2.52,1011.650
7092,05/14/2021 11:50:01 午後,1.2,0.00,1.01,1011.650
7093,05/15/2021 12:00:01 午前,1.2,0.00,1.01,1011.650
7094,05/15/2021 12:10:01 午前,1.2,0.00,1.01,1011.950
7095,05/15/2021 12:20:01 午前,1.2,0.00,0.50,1011.950
7096,05/15/2021 12:30:01 午前,1.2,0.00,1.51,1011.850
7097,05/15/2021 12:40:01 午前,1.2,0.00,1.01,1011.950
7098,05/15/2021 12:50:01 午前,1.2,0.00,1.51,1011.950
7099,05/15/2021 01:00:01 午前,1.2,0.00,0.50,1011.850
7100,05/15/2021 01:10:01 午前,1.2,0.00,1.01,1011.850
7101,05/15/2021 01:20:01 午前,1.2,0.00,0.50,1011.850
7102,05/15/2021 01:30:01 午前,1.2,0.00,0.50,1011.950
7103,05/15/2021 01:40:01 午前,1.2,0.00,1.51,1011.950
7104,05/15/2021 01:50:01 午前,1.2,1.01,3.52,1011.850
7105,05/15/2021 02:00:01 午前,1.2,1.51,4.53,1011.750
7106,05/15/2021 02:10:01 午前,1.2,1.01,3.52,1011.950
7107,05/15/2021 02:20:01 午前,1.2,0.50,3.02,1011.550
7108,05/15/2021 02:30:01 午前,1.2,0.00,2.52,1011.650
7109,05/15/2021 02:40:01 午前,1.2,0.50,2.52,1011.550
7110,05/15/2021 02:50:01 午前,1.2,0.50,3.52,1011.350
7111,05/15/2021 03:00:01 午前,1.2,0.50,4.03,1011.350
7112,05/15/2021 03:10:01 午前,1.2,1.01,4.03,1011.250
7113,05/15/2021 03:20:01 午前,1.2,1.01,3.52,1011.350
7114,05/15/2021 03:30:01 午前,1.2,0.00,1.51,1011.450
7115,05/15/2021 03:40:01 午前,1.2,0.00,2.52,1011.150
7116,05/15/2021 03:50:01 午前,1.2,0.00,1.51,1011.250
7117,05/15/2021 04:00:01 午前,1.2,0.00,2.01,1011.350
7118,05/15/2021 04:10:01 午前,1.2,0.00,1.51,1011.450
7119,05/15/2021 04:20:01 午前,1.2,0.00,2.01,1011.350
7120,05/15/2021 04:30:01 午前,1.2,0.50,3.02,1011.450
7121,05/15/2021 04:40:01 午前,1.2,1.01,5.03,1011.450
7122,05/15/2021 04:50:01 午前,1.2,0.50,2.52,1011.350
7123,05/15/2021 05:00:01 午前,1.2,0.00,2.01,1011.450
7124,05/15/2021 05:10:01 午前,1.2,0.00,1.51,1011.450
7125,05/15/2021 05:20:01 午前,1.2,0.50,2.52,1011.450
7126,05/15/2021 05:30:01 午前,13.7,0.50,2.52,1011.450
7127,05/15/2021 05:40:01 午前,13.7,0.00,2.52,1011.350
7128,05/15/2021 05:50:01 午前,13.7,0.00,2.52,1011.250
7129,05/15/2021 06:00:01 午前,13.7,0.00,1.51,1011.050
7130,05/15/2021 06:10:01 午前,21.2,0.00,1.01,1011.150
7131,05/15/2021 06:20:01 午前,23.7,0.00,2.01,1011.250
7132,05/15/2021 06:30:01 午前,13.7,0.50,3.52,1011.450
7133,05/15/2021 06:40:01 午前,11.2,0.00,1.01,1011.550
7134,05/15/2021 06:50:01 午前,11.2,0.00,2.01,1011.550
7135,05/15/2021 07:00:01 午前,11.2,0.50,2.01,1011.650
7136,05/15/2021 07:10:01 午前,16.2,0.00,1.51,1011.350
7137,05/15/2021 07:20:01 午前,78.7,0.00,1.01,1010.650
7138,05/15/2021 07:30:01 午前,251.2,0.50,3.02,1010.250
7139,05/15/2021 07:40:01 午前,176.2,0.00,3.02,1010.650
7140,05/15/2021 07:50:01 午前,46.2,1.01,3.52,1011.450
7141,05/15/2021 08:00:01 午前,21.2,0.50,3.02,1010.750
7142,05/15/2021 08:10:01 午前,6.2,0.50,2.52,1011.650
7143,05/15/2021 08:20:01 午前,16.2,1.51,5.03,1010.750
7144,05/15/2021 08:30:01 午前,23.7,1.01,4.53,1011.150
7145,05/15/2021 08:40:01 午前,41.2,0.50,2.52,1011.250
7146,05/15/2021 08:50:01 午前,58.7,1.01,3.52,1011.450
7147,05/15/2021 09:00:01 午前,56.2,2.01,5.54,1011.050
7148,05/15/2021 09:10:01 午前,246.2,1.01,3.52,1010.750
7149,05/15/2021 09:20:01 午前,161.2,1.01,4.53,1010.450
7150,05/15/2021 09:30:01 午前,118.7,0.00,2.01,1010.550
7151,05/15/2021 09:40:01 午前,61.2,0.50,2.01,1011.250
7152,05/15/2021 09:50:01 午前,121.2,1.01,3.52,1011.350
7153,05/15/2021 10:00:01 午前,151.2,1.01,6.54,1010.950
7154,05/15/2021 10:10:01 午前,81.2,1.01,5.03,1011.250
7155,05/15/2021 10:20:01 午前,66.2,0.50,4.53,1011.550
7156,05/15/2021 10:30:01 午前,103.7,0.50,2.01,1011.150
7157,05/15/2021 10:40:01 午前,123.7,0.50,2.01,1011.350
7158,05/15/2021 10:50:01 午前,166.2,0.00,1.01,1011.350
7159,05/15/2021 11:00:01 午前,168.7,0.00,1.51,1011.450
7160,05/15/2021 11:10:01 午前,236.2,0.00,1.01,1011.250
7161,05/15/2021 11:20:01 午前,116.2,0.50,2.01,1011.450
7162,05/15/2021 11:30:01 午前,211.2,0.00,1.51,1011.250
7163,05/15/2021 11:40:01 午前,166.2,0.00,1.51,1011.350
7164,05/15/2021 11:50:01 午前,138.7,1.01,3.02,1011.550
7165,05/15/2021 12:00:01 午後,198.7,1.51,4.03,1011.650
7166,05/15/2021 12:10:01 午後,348.7,1.51,4.03,1011.250
7167,05/15/2021 12:20:01 午後,193.7,1.51,4.53,1011.750
7168,05/15/2021 12:30:01 午後,163.7,3.02,11.07,1012.050
7169,05/15/2021 12:40:01 午後,151.2,5.03,10.07,1011.850
7170,05/15/2021 12:50:01 午後,228.7,3.02,5.03,1011.450
7171,05/15/2021 01:00:01 午後,301.2,2.52,5.54,1011.250
7172,05/15/2021 01:10:01 午後,318.7,3.52,7.05,1010.950
7173,05/15/2021 01:20:01 午後,423.7,3.52,6.54,1010.750
7174,05/15/2021 01:30:01 午後,431.2,1.01,4.03,1010.850
7175,05/15/2021 01:40:01 午後,651.2,1.01,2.52,1010.450
7176,05/15/2021 01:50:01 午後,101.2,1.01,2.52,1010.350
7177,05/15/2021 02:00:01 午後,313.7,1.01,4.03,1010.050
7178,05/15/2021 02:10:01 午後,313.7,1.01,2.01,1009.750
7179,05/15/2021 02:20:01 午後,266.2,0.00,1.51,1009.550
7180,05/15/2021 02:30:01 午後,378.7,0.00,1.01,1009.250
7181,05/15/2021 02:40:01 午後,281.2,0.00,2.01,1009.150
7182,05/15/2021 02:50:01 午後,193.7,0.50,3.02,1009.150
7183,05/15/2021 03:00:01 午後,191.2,1.01,3.02,1009.450
7184,05/15/2021 03:10:01 午後,188.7,1.01,2.52,1009.450
7185,05/15/2021 03:20:01 午後,278.7,0.50,2.52,1009.350
7186,05/15/2021 03:30:01 午後,318.7,0.00,1.51,1009.350
7187,05/15/2021 03:40:01 午後,206.2,0.50,3.52,1009.650
7188,05/15/2021 03:50:01 午後,276.2,2.01,4.53,1009.250
7189,05/15/2021 04:00:01 午後,121.2,1.51,4.53,1009.550
7190,05/15/2021 04:10:01 午後,328.7,0.50,2.01,1009.150
7191,05/15/2021 04:20:01 午後,196.2,2.01,3.52,1009.150
7192,05/15/2021 04:30:01 午後,238.7,2.01,4.03,1009.150
7193,05/15/2021 04:40:01 午後,138.7,1.51,4.03,1009.250
7194,05/15/2021 04:50:01 午後,268.7,0.50,3.52,1009.050
7195,05/15/2021 05:00:01 午後,201.2,0.00,0.50,1009.150
7196,05/15/2021 05:10:01 午後,123.7,0.50,3.02,1009.250
7197,05/15/2021 05:20:01 午後,73.7,1.51,4.03,1009.250
7198,05/15/2021 05:30:01 午後,148.7,1.51,5.03,1009.150
7199,05/15/2021 05:40:01 午後,253.7,1.51,3.02,1009.050
7200,05/15/2021 05:50:01 午後,126.2,1.51,3.52,1009.350
7201,05/15/2021 06:00:01 午後,131.2,1.51,3.02,1009.250
7202,05/15/2021 06:10:01 午後,81.2,1.51,3.02,1009.250
7203,05/15/2021 06:20:01 午後,61.2,1.51,3.52,1009.350
7204,05/15/2021 06:30:01 午後,23.7,1.51,3.52,1009.550
7205,05/15/2021 06:40:01 午後,28.7,1.51,3.02,1009.650
7206,05/15/2021 06:50:01 午後,13.7,1.51,3.52,1009.750
7207,05/15/2021 07:00:01 午後,8.7,1.51,4.53,1009.750
7208,05/15/2021 07:10:01 午後,1.2,1.51,4.03,1009.950
7209,05/15/2021 07:20:01 午後,1.2,1.51,4.03,1009.950
7210,05/15/2021 07:30:01 午後,1.2,1.01,3.02,1009.650
7211,05/15/2021 07:40:01 午後,1.2,1.01,2.01,1009.850
7212,05/15/2021 07:50:01 午後,1.2,1.51,3.02,1009.850
7213,05/15/2021 08:00:01 午後,1.2,0.50,2.01,1009.950
7214,05/15/2021 08:10:01 午後,1.2,1.51,4.03,1009.950
7215,05/15/2021 08:20:01 午後,1.2,1.01,3.52,1009.950
7216,05/15/2021 08:30:01 午後,1.2,1.01,3.02,1010.150
7217,05/15/2021 08:40:01 午後,1.2,1.01,3.02,1010.050
7218,05/15/2021 08:50:01 午後,1.2,0.50,2.01,1010.150
7219,05/15/2021 09:00:01 午後,1.2,1.01,2.52,1010.250
7220,05/15/2021 09:10:01 午後,1.2,0.00,2.01,1010.150
7221,05/15/2021 09:20:01 午後,1.2,0.50,2.52,1010.150
7222,05/15/2021 09:30:01 午後,1.2,0.50,3.52,1010.250
7223,05/15/2021 09:40:01 午後,1.2,0.50,2.01,1010.350
7224,05/15/2021 09:50:01 午後,1.2,0.50,3.02,1010.150
7225,05/15/2021 10:00:01 午後,1.2,0.00,2.52,1010.250
7226,05/15/2021 10:10:01 午後,1.2,0.50,2.01,1010.050
7227,05/15/2021 10:20:01 午後,1.2,1.01,3.52,1010.250
7228,05/15/2021 10:30:01 午後,1.2,2.01,5.03,1010.350
7229,05/15/2021 10:40:01 午後,1.2,1.51,5.03,1010.250
7230,05/15/2021 10:50:01 午後,1.2,1.01,3.02,1010.250
7231,05/15/2021 11:00:01 午後,1.2,1.51,4.53,1010.250
7232,05/15/2021 11:10:01 午後,1.2,2.01,5.03,1010.250
7233,05/15/2021 11:20:01 午後,1.2,1.51,5.03,1010.150
7234,05/15/2021 11:30:01 午後,1.2,2.01,5.03,1009.950
7235,05/15/2021 11:40:01 午後,1.2,1.01,3.52,1009.950
7236,05/15/2021 11:50:01 午後,1.2,1.51,5.03,1009.750
7237,05/16/2021 12:00:01 午前,1.2,1.01,4.03,1009.650
7238,05/16/2021 12:10:01 午前,1.2,2.01,5.54,1009.550
7239,05/16/2021 12:20:01 午前,1.2,2.01,7.05,1009.550
7240,05/16/2021 12:30:01 午前,1.2,1.51,5.03,1009.450
7241,05/16/2021 12:40:01 午前,1.2,3.02,8.05,1009.550
7242,05/16/2021 12:50:01 午前,1.2,2.52,6.54,1009.550
7243,05/16/2021 01:00:01 午前,1.2,3.02,7.05,1009.450
7244,05/16/2021 01:10:01 午前,1.2,3.02,7.05,1009.450
7245,05/16/2021 01:20:01 午前,1.2,3.02,6.54,1009.450
7246,05/16/2021 01:30:01 午前,1.2,3.52,7.55,1009.250
7247,05/16/2021 01:40:01 午前,1.2,2.52,7.55,1009.150
7248,05/16/2021 01:50:01 午前,1.2,3.52,8.56,1009.050
7249,05/16/2021 02:00:01 午前,1.2,3.02,6.54,1009.150
7250,05/16/2021 02:10:01 午前,1.2,3.52,8.05,1009.050
7251,05/16/2021 02:20:01 午前,1.2,4.03,9.56,1009.050
7252,05/16/2021 02:30:01 午前,1.2,4.03,9.56,1009.050
7253,05/16/2021 02:40:01 午前,1.2,3.02,6.54,1009.150
7254,05/16/2021 02:50:01 午前,1.2,4.03,10.07,1009.150
7255,05/16/2021 03:00:01 午前,1.2,3.02,6.54,1009.150
7256,05/16/2021 03:10:01 午前,1.2,3.52,7.55,1009.150
7257,05/16/2021 03:20:01 午前,1.2,3.52,7.05,1009.250
7258,05/16/2021 03:30:01 午前,1.2,2.52,7.05,1009.350
7259,05/16/2021 03:40:01 午前,1.2,3.52,10.07,1009.450
7260,05/16/2021 03:50:01 午前,1.2,4.03,8.56,1009.550
7261,05/16/2021 04:00:01 午前,1.2,3.52,7.05,1009.450
7262,05/16/2021 04:10:01 午前,1.2,2.52,5.03,1009.350
7263,05/16/2021 04:20:01 午前,1.2,3.02,8.05,1009.450
7264,05/16/2021 04:30:01 午前,1.2,3.52,8.56,1009.450
7265,05/16/2021 04:40:01 午前,1.2,4.53,8.56,1009.450
7266,05/16/2021 04:50:01 午前,1.2,3.52,7.05,1009.450
7267,05/16/2021 05:00:01 午前,1.2,3.52,8.05,1009.550
7268,05/16/2021 05:10:01 午前,1.2,3.02,7.05,1009.450
7269,05/16/2021 05:20:01 午前,1.2,3.02,6.54,1009.450
7270,05/16/2021 05:30:01 午前,3.7,4.03,9.06,1009.350
7271,05/16/2021 05:40:01 午前,11.2,3.52,9.06,1009.450
7272,05/16/2021 05:50:01 午前,13.7,3.02,7.55,1009.350
7273,05/16/2021 06:00:01 午前,18.7,3.52,8.05,1009.350
7274,05/16/2021 06:10:01 午前,41.2,4.53,10.07,1009.450
7275,05/16/2021 06:20:01 午前,76.2,5.03,11.58,1009.650
7276,05/16/2021 06:30:01 午前,143.7,3.52,8.05,1009.250
7277,05/16/2021 06:40:01 午前,161.2,3.02,7.05,1009.450
7278,05/16/2021 06:50:01 午前,143.7,4.53,9.06,1009.250
7279,05/16/2021 07:00:01 午前,103.7,4.53,9.06,1008.950
7280,05/16/2021 07:10:01 午前,113.7,5.03,9.56,1009.050
7281,05/16/2021 07:20:01 午前,101.2,4.03,10.57,1009.350
7282,05/16/2021 07:30:01 午前,156.2,4.53,9.06,1009.350
7283,05/16/2021 07:40:01 午前,103.7,4.03,10.07,1009.350
7284,05/16/2021 07:50:01 午前,158.7,4.03,10.07,1009.350
7285,05/16/2021 08:00:01 午前,116.2,3.02,8.05,1009.350
7286,05/16/2021 08:10:01 午前,131.2,4.53,11.07,1009.350
7287,05/16/2021 08:20:01 午前,233.7,4.03,10.07,1009.250
7288,05/16/2021 08:30:01 午前,138.7,6.04,11.58,1009.450
7289,05/16/2021 08:40:01 午前,106.2,5.03,9.06,1009.250
7290,05/16/2021 08:50:01 午前,271.2,4.03,9.06,1009.350
7291,05/16/2021 09:00:01 午前,138.7,2.01,7.05,1009.250
7292,05/16/2021 09:10:01 午前,293.7,4.03,9.06,1008.950
